PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID
10000571,10000571,BAFMMFMMSIN,01,NP
10000571,10000571,BAFMMSWFMMSINSW,01,NP
10000571,10000571,BAFPDFPDSIN,01,NP
10000571,10000571,BAFPDFYFPDSINFY,01,NP
10000571,10000571,BAFPDFYSWFPDSINFYSW,01,NP
10000571,10000571,BAFPDSWFPDSINSW,01,NP
10000571,10000571,BAFPHFPHSIN,01,NP
10000571,10000571,BAFPHFYFPHSINFY,01,NP
10000571,10000571,BAFPHSWFPHSINSW,01,NP
10000571,10000571,BAFSSFISIN,01,NP
10000571,10000571,BAFSSSWFISINSW,01,NP
10000571,10000571,BAFTVFTVSIN,01,NP
10000571,10000571,BAFTVSWFTVSINSW,01,NP
10000571,10000571,BAGDWESGDSINWES,01,WE
10000571,10000571,BAGMDGMDSIN,01,NP
10000571,10000571,BAGMDSWGMDSINSW,01,NP
10000571,10000571,BAGRAPHICFYGDSINFY,01,NP
10000571,10000571,BAGRAPHICGDSIN,01,NP
10000571,10000571,BAGRAPHICSWGDSINSW,01,NP
10000571,10000571,BAHYHYSIN,01,NP
10000571,10000571,BAHYSWHYSINSW,01,NP
10000571,10000571,BAINTDFYINTDSINFY,01,NP
10000571,10000571,BAINTDFYSWINTDSIFYSW,01,NP
10000571,10000571,BAINTDINTDSIN,01,NP
10000571,10000571,BAINTDSWINTDSINSW,01,NP
10000571,10000571,BAJPJPSIN,01,NP
10000571,10000571,BAJPSWJPSINSW,01,NP
10000571,10000571,BAMCMCSIN,01,NP
10000571,10000571,BAMCSWMCSINSW,01,NP
10000571,10000571,BAMKMKSIN,01,NP
10000571,10000571,BAMKSWMKSINSW,01,NP
10000571,10000571,BAMTGIMMTGIMSIN,01,NP
10000571,10000571,BAMTGIMSWMTGIMSINSW,01,NP
10000571,10000571,BAMTMTSPS,01,NP
10000571,10000571,BAMTSWMTSPSSW,01,NP
10000571,10000571,BAMUPFMUPFSIN,01,NP
10000571,10000571,BAMUSMUSPS,01,NP
10000571,10000571,BAMUSSWMUSPSSW,01,NP
10000571,10000571,BAMUTHBAPAMUTHSPSBAPA,01,BAPA
10000571,10000571,BAMUTHWESMUTHSPSWES,01,WE
10000571,10000571,BAPABAPAPASPSBAPA,01,BAPA
10000571,10000571,BAPDWESPDSINWES,01,WE
10000571,10000571,BAPEQPEQSIN,01,NP
10000571,10000571,BAPHFYPHSINFY,01,NP
10000571,10000571,BAPHPHSPS,01,NP
10000571,10000571,BAPHSWPHSPSSW,01,NP
10000571,10000571,BAPMPPWESPMPPBAWES,01,WE
10000571,10000571,BAPPEPPESIN,01,NP
10000571,10000571,BAPPESWPPESINSW,01,NP
10000571,10000571,BASMSMSIN,01,NP
10000571,10000571,BASMSWSMSINSW,01,NP
10000571,10000571,BASPRSPRSIN,01,NP
10000571,10000571,BASPRSWSPRSINSW,01,NP
10000571,10000571,BATDFIFYTDFISINFY,01,NP
10000571,10000571,BATDFISWTDFISPSSW,01,NP
10000571,10000571,BATDFITDFISPS,01,NP
10000571,10000571,BATFEPSWTFEPSINSW,01,NP
10000571,10000571,BATFEPTFEPSIN,01,NP
10000571,10000571,BSBIBISIN,01,NP
10000571,10000571,BSBISBISSIN,01,NP
10000571,10000571,BSBISSWBISSINSW,01,NP
10000571,10000571,BSBISWBISINSW,01,NP
10000571,10000571,BSBPSBPSSIN,01,NP
10000571,10000571,BSBPSSWBPSSINSW,01,NP
10000571,10000571,BSCCCCSPS,01,NP
10000571,10000571,BSCCGMCCGMSPS,01,NP
10000571,10000571,BSCCGMSWCCGMSPSSW,01,NP
10000571,10000571,BSCCSWCCSPSSW,01,NP
10000571,10000571,BSCCWTCCWTSPS,01,NP
10000571,10000571,BSCCWTSWCCWTSPSSW,01,NP
10000571,10000571,BSCMCMSIN,01,NP
10000571,10000571,BSCMSWCMSINSW,01,NP
10000571,10000571,BSCOFYGBSBIRCOFYGBSBI,01,GBS-BIR
10000571,10000571,BSCOFYGBSGRECOFYGBSGR,01,GBS-GRE
10000571,10000571,BSCOFYGBSLEECOFYGBSLE,01,GBS-LEE
10000571,10000571,BSCOFYGBSMANCOFYGBSMA,01,GBS-MAN
10000571,10000571,BSCOFYGBSSTRCOFYGBSST,01,GBS-STR
10000571,10000571,BSCRICRISIN,01,NP
10000571,10000571,BSCRISWCRISINSW,01,NP
10000571,10000571,BSCSCYSSIN,01,NP
10000571,10000571,BSCSIAICSIAISIN,01,NP
10000571,10000571,BSCSIAIFYCSIAISINFY,01,NP
10000571,10000571,BSCSIAISWCSIAISINSW,01,NP
10000571,10000571,BSCSICSISIN,01,NP
10000571,10000571,BSCSIDACSIDASIN,01,NP
10000571,10000571,BSCSIDAFYCSIDASINFY,01,NP
10000571,10000571,BSCSIDASWCSIDASINSW,01,NP
10000571,10000571,BSCSIFYCSISINFY,01,NP
10000571,10000571,BSCSISWCSISINSW,01,NP
10000571,10000571,BSCSSWCYSSINSW,01,NP
10000571,10000571,BSEDPSEDPSSIN,01,NP
10000571,10000571,BSEDPSSWEDPSSINSW,01,NP
10000571,10000571,BSEVEVSPJ,01,NP
10000571,10000571,BSEVSWEVSPSSW,01,NP
10000571,10000571,BSFPSFPSSIN,01,NP
10000571,10000571,BSFPSSWFPSSINSW,01,NP
10000571,10000571,BSFSCFSCSIN,01,NP
10000571,10000571,BSFSCSWFSCSINSW,01,NP
10000571,10000571,BSFSFSSIN,01,NP
10000571,10000571,BSFSSWFSSINSW,01,NP
10000571,10000571,BSGEGESIN,01,NP
10000571,10000571,BSGESWGESINSW,01,NP
10000571,10000571,BSHNHNSPSIN,01,NP
10000571,10000571,BSHNSWHNSPSINSW,01,NP
10000571,10000571,BSHSCMFYLDNHSCMFYLDN,01,LDN
10000571,10000571,BSHSCMLDNHSCMLDN,01,LDN
10000571,10000571,BSHSFYFSBBIRHSFYFSBBI,01,FSB-BIR
10000571,10000571,BSHSFYFSBCROHSFYFSBCR,01,FSB-CRO
10000571,10000571,BSHSFYFSBLUTHSFYFSBLU,01,FSB-LUT
10000571,10000571,BSPSPSSIN,01,NP
10000571,10000571,BSPSSWPSSINSW,01,NP
10000571,10000571,BSSCSCSIN,01,NP
10000571,10000571,BSSCSWSCSINSW,01,NP
10000571,10000571,BSSENSENSIN,01,NP
10000571,10000571,BSSENSWSENSINSW,01,NP
10000571,10000571,BSWCSWWCSINSW,01,NP
10000571,10000571,BSWCWCSIN,01,NP
10000571,10000571,FDCCPTCCPTFD,01,CM
10000571,10000571,FDCOUBRCFDCOUBRC,01,BS
10000571,10000571,FDGDGDSPS,01,WE
10000571,10000571,FDTANCCTASPSNCC,01,NCC
10000571,10000571,LLBLWILSTRLWWILST,01,WC
10000571,10000571,LLBLWLAWSIN,01,NP
10000571,10000571,LLBLWSWLAWSINSW,01,NP
10000712,10000712,BA_AAM,01,00
10000712,10000712,BA_ABP,01,00
10000712,10000712,BA_BEN,01,00
10000712,10000712,BA_BEN,02,00
10000712,10000712,BA_BMG,01,00
10000712,10000712,BA_CAMM,01,00
10000712,10000712,BA_ECH,01,00
10000712,10000712,BA_EVE,01,00
10000712,10000712,BA_GRDH,01,00
10000712,10000712,BA_HMBH,01,00
10000712,10000712,BA_HTI,01,00
10000712,10000712,BA_ITB,01,00
10000712,10000712,BA_ITB,02,00
10000712,10000712,BA_MKT,01,00
10000712,10000712,BA_MKT,02,00
10000712,10000712,BA_PED,01,00
10000712,10000712,BA_PSSH,01,00
10000712,10000712,BA_SEDH,01,00
10000712,10000712,BENEMEH,01,00
10000712,10000712,BSCAFN,01,00
10000712,10000712,BSCANR,01,00
10000712,10000712,BSCBPT,01,00
10000712,10000712,BSCCOM,01,00
10000712,10000712,BSCCON,01,00
10000712,10000712,BSCCYS,01,00
10000712,10000712,BSCFAC,01,00
10000712,10000712,BSCHSCS,01,00
10000712,10000712,BSCMHN,01,00
10000712,10000712,BSCPARH,01,00
10000712,10000712,BSCPEDH,01,00
10000712,10000712,BSCPHY,01,00
10000712,10000712,BSCPSEH,01,00
10000712,10000712,BSCPSHH,01,00
10000712,10000712,BSCPSYH,01,00
10000712,10000712,BSCSCN,01,00
10000712,10000712,BSCSPT,01,00
10000712,10000712,FDGAAH,01,00
10000712,10000712,FDGABP,01,00
10000712,10000712,FDGAFN,01,00
10000712,10000712,FDGBCT,01,00
10000712,10000712,FDGBMG,01,00
10000712,10000712,FDGBUS,01,00
10000712,10000712,FDGBUS,02,00
10000712,10000712,FDGCAMM,01,00
10000712,10000712,FDGCOM,01,00
10000712,10000712,FDGCYS,01,00
10000712,10000712,FDGEVE,01,00
10000712,10000712,FDGFAC,01,00
10000712,10000712,FDGGRDH,01,00
10000712,10000712,FDGHMBH,01,00
10000712,10000712,FDGHSO,01,00
10000712,10000712,FDGHTI,01,00
10000712,10000712,FDGITBH,01,00
10000712,10000712,FDGITBH,02,00
10000712,10000712,FDGMKT,01,00
10000712,10000712,FDGMKT,02,00
10000712,10000712,FDGNASH,01,00
10000712,10000712,FDGPCO,01,00
10000712,10000712,FDGPSSH,01,00
10000712,10000712,FDGSCN,01,00
10000712,10000712,FDGSPT,01,00
10000720,10000720,BAC10,01,MC
10000720,10000720,BAC12,01,MC
10000720,10000720,BAC2,01,MC
10000720,10000720,BAC20,01,MC
10000720,10000720,BAC21,01,MC
10000720,10000720,BAC22,01,MC
10000720,10000720,BAC22,02,MC
10000720,10000720,BAC3,01,MC
10000720,10000720,BAC30,01,MC
10000720,10000720,BAC31,01,MC
10000720,10000720,BAC32,01,MC
10000720,10000720,BAC33,01,MC
10000720,10000720,BAC34,01,MC
10000720,10000720,BAC35,02,MC
10000720,10000720,BAC36,01,MC
10000721,10000721,BScAABT,01,01
10000721,10000721,BScABWC,01,01
10000721,10000721,BScBVET,01,01
10000721,10000721,BScEqBM,01,01
10000721,10000721,BScEqSpC,01,01
10000721,10000721,BScEqTR,01,01
10000721,10000721,BScPA,01,01
10000721,10000721,BScPA2,01,02
10000721,10000721,BScSCD,01,01
10000721,10000721,BScSETR,01,01
10000721,10000721,BScSaC,01,01
10000721,10000721,FDAAHW,01,01
10000721,10000721,FDAAHW,02,01
10000721,10000721,FDAEMC,01,01
10000721,10000721,FDAEMT,01,01
10000721,10000721,FDAG,01,01
10000721,10000721,FDAG2,01,02
10000721,10000721,FDAGFB2,01,02
10000721,10000721,FDAGPCT,01,01
10000721,10000721,FDAGPCT2,01,02
10000721,10000721,FDAMB,01,01
10000721,10000721,FDAMB,02,01
10000721,10000721,FDCP,01,01
10000721,10000721,FDCP,02,01
10000721,10000721,FDFlor,01,01
10000721,10000721,FDWCM,01,01
10000721,10000721,FDWCM,02,01
10000747,10000747,BS2530A25,01,10
10000747,10000747,BS3021A21,01,10
10000747,10000747,BS3030A22,01,10
10000747,10000747,BS3310A22,01,10
10000747,10000747,CE2501A24,01,10
10000747,10000747,EH2505A23,01,10
10000747,10000747,EH2551A19,01,10
10000747,10000747,EH2589A24,01,10
10000747,10000747,EH2589A24,02,10
10000747,10000747,EH3101A22,01,10
10000747,10000747,IA3071A21,01,10
10000747,10000747,IA3072A21,01,10
10000747,10000747,IA3074A21,01,10
10000747,10000747,SS2501A22,01,10
10000747,10000747,SS2522A20,01,10
10000747,10000747,SS2599A24,01,10
10000747,10000747,SS2601A25,01,10
10000747,10000747,ST3021A21,01,10
10000747,10000747,ST3021B21,01,10
10000747,10000747,ST3070A25,01,10
10000747,10000747,ST3070A25,02,10
10000754,10000754,DP1HE006,01,01
10000754,10000754,DP1HE007,01,01
10000754,10000754,DP1HE008,01,01
10000754,10000754,DP1HE009,01,01
10000754,10000754,EM1HE534,02,01
10000754,10000754,ET1HE0001,01,02
10000754,10000754,ET1HE601,01,02
10000754,10000754,ET1HE603,01,02
10000754,10000754,ET1HE604,01,02
10000754,10000754,ET1HE605,01,02
10000754,10000754,ET1HE606,01,02
10000754,10000754,ET1HE607,02,02
10000754,10000754,ET1HE608,02,02
10000754,10000754,ET1HE609,02,02
10000754,10000754,ET1HE610,02,02
10000754,10000754,ET1HE611,02,02
10000754,10000754,MH1HE93,01,03
10000754,10000754,MH1HE94,01,03
10000754,10000754,MH1HE95,01,03
10000754,10000754,SM1HE0004,01,01
10000754,10000754,SM1HE119,01,01
10000754,10000754,SM1HE122,01,01
10000754,10000754,SM1HE128,01,01
10000754,10000754,SM1HE133,02,01
10000754,10000754,SM1HE137,01,01
10000754,10000754,SM1HE140,01,01
10000754,10000754,SS1HE01,01,01
10000754,10000754,SS1HE02,01,01
10000754,10000754,SS1HE03,01,01
10000754,10000754,TH1HE0002,01,01
10000754,10000754,TH1HE0005,01,01
10000754,10000754,TH1HE0006,01,01
10000754,10000754,TH1HE188,01,01
10000754,10000754,TH1HE205,01,01
10000794,10006841,COM052-F-BMC-AX,01,BC
10000812,10000812,1007595,01,BC
10000812,10000812,113985,01,BC
10000812,10000812,113986,01,BC
10000812,10000812,514916,01,SC
10000812,10000812,628883,01,BC
10000812,10000812,673808,01,BC
10000812,10000812,862069,01,BC
10000812,10000812,862075,01,BC
10000812,10000812,862076,01,BC
10000812,10000812,919502,01,BC
10000812,10000812,932886,01,BC
10000812,10000812,932887,01,BC
10000812,10000812,932888,01,BC
10000812,10000812,932889,01,BC
10000812,10000812,932890,01,BC
10000812,10000812,932891,01,BC
10000812,10000812,937198,01,BC
10000820,10000385,FDDAP,01,BP
10000820,10000385,FDEPB,01,BP
10000820,10000385,FDPAT,01,BP
10000820,10000385,FDVFG,01,BP
10000824,10000824,BAACS_N423,01,BU
10000824,10000824,BAAFS_N420,01,BU
10000824,10000824,BABAM2F_N200,01,BU
10000824,10000824,BABAMES_N1L1,01,BU
10000824,10000824,BABAMFS_N1N3,01,BU
10000824,10000824,BABAMS_NN12,01,BU
10000824,10000824,BACAVEF_W616,01,BU
10000824,10000824,BACF_L611,01,BU
10000824,10000824,BACLF_L375,01,BU
10000824,10000824,BACOMM2F_P902,01,BU
10000824,10000824,BACOMMF_P900,01,BU
10000824,10000824,BACPF_LC38,01,BU
10000824,10000824,BAEMS_N820,01,BU
10000824,10000824,BAFACS_N424,01,BU
10000824,10000824,BAFAFS_N421,01,BU
10000824,10000824,BAFAFS_NN24,01,BU
10000824,10000824,BAFBAMES_N1L2,01,BU
10000824,10000824,BAFBAMFS_N1N4,01,BU
10000824,10000824,BAFBAMS_N1N2,01,BU
10000824,10000824,BAFCAVEF_W617,01,BU
10000824,10000824,BAFCLF_L376,01,BU
10000824,10000824,BAFCOMMF_P901,01,BU
10000824,10000824,BAFEMS_N821,01,BU
10000824,10000824,BAFFF_T6H4,01,BU
10000824,10000824,BAFFTVPF_FT01,01,BU
10000824,10000824,BAFF_T6H3,01,BU
10000824,10000824,BAFIS_NN23,01,BU
10000824,10000824,BAFITHMS_N841,01,BU
10000824,10000824,BAFMCAS_N596,01,BU
10000824,10000824,BAFMCPRS_N598,01,BU
10000824,10000824,BAFMCSCS_N585,01,BU
10000824,10000824,BAFMMJF_P501,01,BU
10000824,10000824,BAFMMSJF_P506,01,BU
10000824,10000824,BAFMPF_PH11,01,BU
10000824,10000824,BAFPDS_W239,01,BU
10000824,10000824,BAFTMS_N801,01,BU
10000824,10000824,BAFTVPF_FT00,01,BU
10000824,10000824,BAHF_H4F5,01,BU
10000824,10000824,BAITHMS_N840,01,BU
10000824,10000824,BAMCAS_N592,01,BU
10000824,10000824,BAMCDSS_N583,01,BU
10000824,10000824,BAMCPRS_N594,01,BU
10000824,10000824,BAMCSCS_N581,01,BU
10000824,10000824,BAMMJF_P500,01,BU
10000824,10000824,BAMMSJF_P505,01,BU
10000824,10000824,BAMPF_PH10,01,BU
10000824,10000824,BAMSPS_W391,01,BU
10000824,10000824,BASCF_H2L9,01,BU
10000824,10000824,BASF_18J3,01,BU
10000824,10000824,BASPDS_W240,01,BU
10000824,10000824,BASWF_L500,01,BU
10000824,10000824,BATMS_N800,01,BU
10000824,10000824,BEFMES_H304,01,BU
10000824,10000824,BEFMRS_H404,01,BU
10000824,10000824,BEMES_H305,01,BU
10000824,10000824,BEMRS_H405,01,BU
10000824,10000824,BSANAHF_B740,01,BU
10000824,10000824,BSANHF_B700,01,BU
10000824,10000824,BSARCF_F400,01,BU
10000824,10000824,BSBCAS_I230,01,BU
10000824,10000824,BSBMSCS_B940,01,BU
10000824,10000824,BSBSF_C100,01,BU
10000824,10000824,BSCOS_G610,01,BU
10000824,10000824,BSCSDFS_I140,01,BU
10000824,10000824,BSCSMF_2DA6,01,BU
10000824,10000824,BSCSS_I100,01,BU
10000824,10000824,BSCYNAHF_B730,01,BU
10000824,10000824,BSCYNHF_B702,01,BU
10000824,10000824,BSDES_H100,01,BU
10000824,10000824,BSDSAIS_I400,01,BU
10000824,10000824,BSECS_L100,01,BU
10000824,10000824,BSESDTS_I600,01,BU
10000824,10000824,BSEVSF_D449,01,BU
10000824,10000824,BSEWCF_CD14,01,BU
10000824,10000824,BSFANHF_B703,01,BU
10000824,10000824,BSFBCAS_I231,01,BU
10000824,10000824,BSFBMSCS_B941,01,BU
10000824,10000824,BSFBSS_C105,01,BU
10000824,10000824,BSFCOSS_I101,01,BU
10000824,10000824,BSFCOS_G609,01,BU
10000824,10000824,BSFCSDFS_I141,01,BU
10000824,10000824,BSFCSMS_2DA7,01,BU
10000824,10000824,BSFDSAIS_I401,01,BU
10000824,10000824,BSFECS_L101,01,BU
10000824,10000824,BSFEWCS_CD15,01,BU
10000824,10000824,BSFFIS_F402,01,BU
10000824,10000824,BSFFSCS_F412,01,BU
10000824,10000824,BSFGDS_G600,01,BU
10000824,10000824,BSFIF_F401,01,BU
10000824,10000824,BSFMNHF_B704,01,BU
10000824,10000824,BSFMSCS_B101,01,BU
10000824,10000824,BSFMS_N505,01,BU
10000824,10000824,BSFMWHF_B721,01,BU
10000824,10000824,BSFNCSS_I126,01,BU
10000824,10000824,BSFPDS_H103,01,BU
10000824,10000824,BSFPYCS_C9B9,01,BU
10000824,10000824,BSFPYES_C813,01,BU
10000824,10000824,BSFPYFIS_C804,01,BU
10000824,10000824,BSFPYS_C801,01,BU
10000824,10000824,BSFSCF_F413,01,BU
10000824,10000824,BSFSESF_C606,01,BU
10000824,10000824,BSFSES_G603,01,BU
10000824,10000824,BSFSPCS_C603,01,BU
10000824,10000824,BSFSPMS_N291,01,BU
10000824,10000824,BSGDS_G601,01,BU
10000824,10000824,BSGF_F800,01,BU
10000824,10000824,BSMNAHF_B761,01,BU
10000824,10000824,BSMNHF_B701,01,BU
10000824,10000824,BSMSCS_B100,01,BU
10000824,10000824,BSMS_N504,01,BU
10000824,10000824,BSMWHF_B720,01,BU
10000824,10000824,BSMWHF_B720,01,LN
10000824,10000824,BSNCSS_I125,01,BU
10000824,10000824,BSODPF_B991,01,BU
10000824,10000824,BSOTHF_B930,01,BU
10000824,10000824,BSPDS_H101,01,BU
10000824,10000824,BSPF_C800,01,BU
10000824,10000824,BSPSHF_86G3,01,BU
10000824,10000824,BSPTHF_B160,01,BU
10000824,10000824,BSPYCS_C8B9,01,BU
10000824,10000824,BSPYES_C812,01,BU
10000824,10000824,BSPYFIS_C803,01,BU
10000824,10000824,BSSCS_C602,01,BU
10000824,10000824,BSSESF_C605,01,BU
10000824,10000824,BSSES_G602,01,BU
10000824,10000824,BSSPMS_N290,01,BU
10000824,10000824,BSSTS_846W,01,BU
10000824,10000824,LLBFLLPF_M001,01,BU
10000824,10000824,LLBFLMCIF_M301,01,BU
10000824,10000824,LLBFLS_M102,01,BU
10000824,10000824,LLBLLPF_M000,01,BU
10000824,10000824,LLBLMCIF_M300,01,BU
10000824,10000824,LLBLS_M100,01,BU
10000824,10000824,MEEDP_MEEDP,02,BU
10000824,10000824,MEFMES_H104,01,BU
10000824,10000824,MEFMRS_H504,01,BU
10000824,10000824,MEMES_H105,01,BU
10000824,10000824,MEMRS_H505,01,BU
10000824,10000824,MSCSAIS_I402,01,BU
10000824,10000824,MSCSAS_G611,01,BU
10000824,10000824,MSCSCIS_I102,01,BU
10000824,10000824,MSCSCSS_I142,01,BU
10000824,10000824,MSCSDSS_I232,01,BU
10000824,10000824,MSCSIAS_2DA8,01,BU
10000824,10000824,MSCSNS_I127,01,BU
10000824,10000824,MSCSSES_G604,01,BU
10000840,10000840,PFFB004,01,MC
10000840,10000840,PFFB008,01,MC
10000840,10000840,PFHN010,01,MC
10000840,10000840,PFHN015,01,MC
10000840,10000840,PFHN016,01,MC
10000840,10000840,PFHN017,02,MC
10000840,10000840,PFHN018,01,MC
10000840,10000840,PFHN025,01,MC
10000840,10000840,PFHN026,01,MC
10000840,10000840,PFHN046,01,MC
10000840,10000840,PFHN062,02,MC
10000840,10000840,PFHN063,01,MC
10000840,10000840,PFHN064,01,MC
10000840,10000840,PFHN065,01,MC
10000840,10000840,PFUB002,01,MC
10000840,10000840,PFUB004,01,MC
10000840,10000840,PFUB005,01,MC
10000840,10000840,PFUB006,01,MC
10000840,10000840,PFUB011,01,MC
10000840,10000840,PFUB025,01,MC
10000840,10000840,PFUB045,01,MC
10000840,10000840,PFUB046,01,MC
10000840,10000840,PFUB048,01,MC
10000840,10000840,PPFB001,02,MC
10000840,10000840,PPFB002,01,MC
10000840,10000840,PPHN001,01,MC
10000840,10000840,PPHN015,02,MC
10000840,10000840,PPHN016,02,MC
10000840,10000840,PPHN018,02,MC
10000840,10000840,PPUB001,01,MC
10000840,10000840,PPUB002,02,MC
10000840,10000840,PPUB006,02,MC
10000840,10000840,PPUL004,01,MC
10000840,10003863,BABRCPEEYQ_A,01,H_BRCBD71AY
10000840,10003863,BABRCPELYQ_A,01,H_BRCBD71AY
10000878,10000878,00245990-fdeg-media-make-FT,01,TC
10000878,10000878,00245991-ba-media-make-FT,01,TC
10000878,10000878,00246002-fdeg-agricult-manage,01,CC
10000878,10000878,00246002-fdeg-agricult-manage,02,CC
10000878,10000878,00302393-FdS-Nurs-Associate,01,TC
10000878,10000878,00302789-fdeg-Pub-Serv-Crim,01,TC
10000878,10000878,00304075-bsc-digital-tech,01,TC
10000878,10000878,00304076-fdeg-digital-tech,01,TC
10000878,10000878,00304076-fdeg-digital-tech,02,TC
10000878,10000878,00305527-BSc-Nurs-Adult,01,TC
10000878,10000878,00305528-BSc-Nurs-MentalHealth,01,TC
10000878,10000878,00306179-fdeg-early-childhood,01,TC
10000878,10000878,00306179-fdeg-early-childhood,02,TC
10000878,10000878,00306180-ba-early-childhood,01,TC
10000878,10000878,00306506-BSc-anim-Ecol-Conser,01,CC
10000878,10000878,00306506-BSc-anim-Ecol-Conser,02,CC
10000878,10000878,00306507-fdeg-anim-Ecol-conser,01,CC
10000878,10000878,00306507-fdeg-anim-Ecol-conser,02,CC
10000878,10000878,00306697-FdS-AstPrac-HSCare,01,TC
10000878,10000878,00306698-FdSc-AstPrac-MHealth,01,TC
10000878,10000878,60322743-HND-Music-Production,01,TC
10000878,10000878,60322743-HND-Music-Production,02,TC
10000878,10000878,60322779-HND-Sport-Exer-Coach,01,TC
10000878,10000878,6036838X-HND-Bus-Manag,01,BC
10000878,10000878,EngineeringMotorSport,01,BC
10000886,10000886,APCB001MUU,01,KM
10000886,10000886,APEG001MUU,01,KM
10000886,10000886,APEG002MUU,01,KM
10000886,10000886,APEG003MUU,01,KM
10000886,10000886,BUEG001MUU,01,KM
10000886,10000886,BUEG002MUU,01,KM
10000886,10000886,BUEG003MUU,01,KM
10000886,10000886,BUEG004MUU,01,KM
10000886,10000886,BUEG005MUU,01,KM
10000886,10000886,EDEA001FDU,02,KF
10000886,10000886,H1EA007MAU,01,KM
10000886,10000886,H1EA008MUU,01,KM
10000886,10000886,H2EA004GAU,01,KG
10000886,10000886,H2EA008GAU,01,KG
10000886,10000886,H2EA009GAU,01,KG
10000886,10000886,H2EA021GUU,01,KG
10000886,10000886,H3EA010GUU,01,KM
10000886,10000886,H7EA001GUU,01,KM
10000886,10000886,H7EA007FUU,01,KM
10000886,10000886,H7EA011FUU,01,KM
10000886,10000886,H7EA013GUU,01,KM
10000886,10000886,H7EA014FUU,01,KM
10000886,10000886,H7EA015FUU,01,KM
10000886,10000886,H7EA016FUU,01,KM
10000886,10000886,H7EA019GUU,01,KM
10000886,10000886,H7EA020GUU,01,KM
10000886,10000886,H8EA008GUU,01,KG
10000886,10000886,H8EA009GUU,01,KG
10000886,10000886,J1EG003MUU,01,KM
10000886,10000886,J1EG004MUU,01,KM
10000886,10000886,J1EG021MUU,01,KM
10000886,10000886,J1EG024MUU,01,KM
10000886,10000886,J1EG025MUU,01,KM
10000886,10000886,J1EG026MUU,01,KM
10000886,10000886,J1EG027MUU,01,KM
10000886,10000886,J1EG028MUU,01,KM
10000886,10000886,J1EG034MUU,01,KM
10000886,10000886,J1EG035MUU,01,KM
10000886,10000886,J1EL001MUU,01,KM
10000886,10000886,J1EL002MUU,01,KM
10000886,10000886,J1EL003MUU,01,KM
10000886,10000886,J4CA004MUU,01,KM
10000886,10000886,J4EA014MUU,01,KM
10000886,10000886,J4ED005MUU,01,KM
10000886,10000886,J4ED006MUU,01,KM
10000886,10000886,J4EG007MUU,01,KM
10000886,10000886,J4EG011MUU,01,KM
10000886,10000886,J4EG040MUU,01,KM
10000886,10000886,J4EG041MUU,01,KM
10000886,10000886,J4EG042MUU,01,KM
10000886,10000886,J4EG047MUU,01,KM
10000886,10000886,K1DA001EUU,01,KF
10000886,10000886,K1EG003EUU,01,KF
10000886,10000886,K1EG009EUU,01,KF
10000886,10000886,K2DA053FUU,01,KF
10000886,10000886,K2DA054FUU,01,KF
10000886,10000886,K2EA014FUU,01,KF
10000886,10000886,K2EA048FUU,01,KF
10000886,10000886,K3EA032FUU,01,KM
10000886,10000886,K7EA004EUU,01,KM
10000886,10000886,K7EG005EUU,01,KF
10000886,10000886,K7EG007EUU,01,KF
10000886,10000886,K7EG008EUU,01,KF
10000886,10000886,L1EA005FUU,01,KM
10000886,10000886,L1EA006FUU,01,KM
10000886,10000886,L1EA027FUU,01,KM
10000886,10000886,L1EA028FUU,01,KM
10000886,10000886,L1EA033FUU,01,KM
10000886,10000886,L1EA034FUU,01,KM
10000886,10000886,L1EG001FUU,01,KM
10000886,10000886,L1EG004FUU,01,KM
10000886,10000886,L1EG005FUU,01,KM
10000886,10000886,L2EG001EUU,01,KF
10000886,10000886,L2EG002EUU,01,KF
10000886,10000886,L2EG015EDU,02,KF
10000886,10000886,L3EG021IUU,01,KF
10000886,10000886,L3EG032EUU,01,KF
