PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID,UCASCOURSEID
10000571,10000571,BACWSWCWSINSW,01,NP,5749
10000571,10000571,BADANDANSIN,01,NP,9324
10000571,10000571,BADANSWDANSINSW,01,NP,1618
10000571,10000571,BADRADRASIN,01,NP,4974
10000571,10000571,BADRAMTDRAMTSIN,01,NP,1358
10000571,10000571,BADRAMTSWDRAMTSINSW,01,NP,8370
10000571,10000571,BADRASWDRASINSW,01,NP,4432
10000571,10000571,BAECSECSSIN,01,NP,5498
10000571,10000571,BAECSSWECSSINSW,01,NP,6325
10000571,10000571,BAEDEDUSIN,01,NP,2677
10000571,10000571,BAEDSWEDUSINSW,01,NP,5564
10000571,10000571,BAENENSIN,01,NP,2718
10000571,10000571,BAENSWENSINSW,01,NP,8685
10000571,10000571,BAFDFDSPS,01,NP,6937
10000571,10000571,BAFDFYFDSINFY,01,NP,9840
10000571,10000571,BAFDSWFDSPSSW,01,NP,0883
10000571,10000571,BAFINEARTFASPS,01,NP,9238
10000571,10000571,BAFINEARTFYFASINFY,01,NP,3964
10000571,10000571,BAFINEARTSWFASPSSW,01,NP,4412
10000571,10000571,BAFMMFMMSIN,01,NP,0415
10000571,10000571,BAFMMSWFMMSINSW,01,NP,3366
10000571,10000571,BAFPDFPDSIN,01,NP,0419
10000571,10000571,BAFPDFYFPDSINFY,01,NP,3944
10000571,10000571,BAFPDSWFPDSINSW,01,NP,6126
10000571,10000571,BAFPHFPHSIN,01,NP,4621
10000571,10000571,BAFPHFYFPHSINFY,01,NP,4445
10000571,10000571,BAFPHSWFPHSINSW,01,NP,6245
10000571,10000571,BAFSSFISIN,01,NP,4429
10000571,10000571,BAFSSSWFISINSW,01,NP,9586
10000571,10000571,BAFTVFTVSIN,01,NP,1748
10000571,10000571,BAFTVSWFTVSINSW,01,NP,8860
10000571,10000571,BAGDWESGDSINWES,01,WE,2972
10000571,10000571,BAGMDGMDSIN,01,NP,9509
10000571,10000571,BAGMDSWGMDSINSW,01,NP,0795
10000571,10000571,BAGRAPHICFYGDSINFY,01,NP,2013
10000571,10000571,BAGRAPHICGDSIN,01,NP,5444
10000571,10000571,BAGRAPHICSWGDSINSW,01,NP,9474
10000571,10000571,BAHYHYSIN,01,NP,3111
10000571,10000571,BAHYSWHYSINSW,01,NP,3807
10000571,10000571,BAINTDFYINTDSINFY,01,NP,1446
10000571,10000571,BAINTDINTDSIN,01,NP,2858
10000571,10000571,BAINTDSWINTDSINSW,01,NP,3334
10000571,10000571,BAJPJPSIN,01,NP,0029
10000571,10000571,BAJPSWJPSINSW,01,NP,4274
10000571,10000571,BAMCMCSIN,01,NP,2904
10000571,10000571,BAMCSWMCSINSW,01,NP,7739
10000571,10000571,BAMKMKSIN,01,NP,7642
10000571,10000571,BAMKSWMKSINSW,01,NP,8470
10000571,10000571,BAMTGIMMTGIMSIN,01,NP,5448
10000571,10000571,BAMTGIMSWMTGIMSINSW,01,NP,6274
10000571,10000571,BAMTMTSPS,01,NP,7612
10000571,10000571,BAMTSWMTSPSSW,01,NP,7032
10000571,10000571,BAMUPFMUPFSIN,01,NP,0127
10000571,10000571,BAMUSMUSPS,01,NP,3078
10000571,10000571,BAMUSSWMUSPSSW,01,NP,1072
10000571,10000571,BAMUTHBAPAMUTHSPSBAPA,01,BAPA,0523
10000571,10000571,BAMUTHWESMUTHSPSWES,01,WE,3562
10000571,10000571,BAPDWESPDSINWES,01,WE,3489
10000571,10000571,BAPEQPEQSIN,01,NP,3983
10000571,10000571,BAPHFYPHSINFY,01,NP,0431
10000571,10000571,BAPHPHSPS,01,NP,5870
10000571,10000571,BAPHSWPHSPSSW,01,NP,4523
10000571,10000571,BAPMPPWESPMPPBAWES,01,WE,8777
10000571,10000571,BAPPEPPESIN,01,NP,5936
10000571,10000571,BAPPESWPPESINSW,01,NP,9654
10000571,10000571,BASMSMSIN,01,NP,9339
10000571,10000571,BASMSWSMSINSW,01,NP,3655
10000571,10000571,BASPRSPRSIN,01,NP,9350
10000571,10000571,BASPRSWSPRSINSW,01,NP,3460
10000571,10000571,BATDFIFYTDFISINFY,01,NP,8696
10000571,10000571,BATDFISWTDFISPSSW,01,NP,0622
10000571,10000571,BATDFITDFISPS,01,NP,1552
10000571,10000571,BATFEPSWTFEPSINSW,01,NP,1992
10000571,10000571,BATFEPTFEPSIN,01,NP,3678
10000571,10000571,BSBIBISIN,01,NP,7458
10000571,10000571,BSBISBISSIN,01,NP,9739
10000571,10000571,BSBISSWBISSINSW,01,NP,3286
10000571,10000571,BSBISWBISINSW,01,NP,0533
10000571,10000571,BSBPSBPSSIN,01,NP,6964
10000571,10000571,BSBPSSWBPSSINSW,01,NP,1675
10000571,10000571,BSCCCCSPS,01,NP,8757
10000571,10000571,BSCCGMCCGMSPS,01,NP,5311
10000571,10000571,BSCCGMSWCCGMSPSSW,01,NP,9327
10000571,10000571,BSCCSWCCSPSSW,01,NP,6600
10000571,10000571,BSCCWTCCWTSPS,01,NP,8861
10000571,10000571,BSCCWTSWCCWTSPSSW,01,NP,8704
10000571,10000571,BSCMCMSIN,01,NP,9358
10000571,10000571,BSCMSWCMSINSW,01,NP,8726
10000571,10000571,BSCRICRISIN,01,NP,6642
10000571,10000571,BSCRISWCRISINSW,01,NP,9586
10000571,10000571,BSCSCYSSIN,01,NP,7213
10000571,10000571,BSCSIAICSIAISIN,01,NP,3048
10000571,10000571,BSCSIAIFYCSIAISINFY,01,NP,4813
10000571,10000571,BSCSIAISWCSIAISINSW,01,NP,3184
10000571,10000571,BSCSICSISIN,01,NP,4969
10000571,10000571,BSCSIDACSIDASIN,01,NP,7018
10000571,10000571,BSCSIDAFYCSIDASINFY,01,NP,5870
10000571,10000571,BSCSIDASWCSIDASINSW,01,NP,1889
10000571,10000571,BSCSIFYCSISINFY,01,NP,3168
10000571,10000571,BSCSISWCSISINSW,01,NP,2430
10000571,10000571,BSCSSWCYSSINSW,01,NP,0625
10000571,10000571,BSEDPSEDPSSIN,01,NP,0689
10000571,10000571,BSEDPSSWEDPSSINSW,01,NP,6153
10000571,10000571,BSEVEVSPJ,01,NP,0875
10000571,10000571,BSEVSWEVSPSSW,01,NP,3410
10000571,10000571,BSFPSFPSSIN,01,NP,7170
10000571,10000571,BSFPSSWFPSSINSW,01,NP,8512
10000571,10000571,BSFSCFSCSIN,01,NP,3607
10000571,10000571,BSFSCSWFSCSINSW,01,NP,5523
10000571,10000571,BSFSFSSIN,01,NP,6730
10000571,10000571,BSFSSWFSSINSW,01,NP,7661
10000571,10000571,BSGEGESIN,01,NP,4223
10000571,10000571,BSGESWGESINSW,01,NP,7930
10000571,10000571,BSHNHNSPSIN,01,NP,6283
10000571,10000571,BSHNSWHNSPSINSW,01,NP,1590
10000571,10000571,BSPSPSSIN,01,NP,3885
10000571,10000571,BSPSSWPSSINSW,01,NP,6242
10000571,10000571,BSSCSCSIN,01,NP,0157
10000571,10000571,BSSCSWSCSINSW,01,NP,6325
10000571,10000571,BSSENSENSIN,01,NP,6380
10000571,10000571,BSSENSWSENSINSW,01,NP,2496
10000571,10000571,BSWCSWWCSINSW,01,NP,1410
10000571,10000571,BSWCWCSIN,01,NP,5706
10000571,10000571,FDCCPTCCPTFD,01,CM,5344
10000571,10000571,FDCOUBRCFDCOUBRC,01,BS,4537
10000571,10000571,LLBLWLAWSIN,01,NP,5687
10000571,10000571,LLBLWSWLAWSINSW,01,NP,8954
10000712,10000712,BA_AAM,01,00,5149
10000712,10000712,BA_ABP,01,00,2055
10000712,10000712,BA_BEN,01,00,7250
10000712,10000712,BA_BEN,02,00,7250
10000712,10000712,BA_BMG,01,00,6465
10000712,10000712,BA_CAMM,01,00,8504
10000712,10000712,BA_ECH,01,00,8658
10000712,10000712,BA_EVE,01,00,4187
10000712,10000712,BA_GRDH,01,00,6716
10000712,10000712,BA_HMBH,01,00,8338
10000712,10000712,BA_HTI,01,00,6155
10000712,10000712,BA_ITB,01,00,9361
10000712,10000712,BA_ITB,02,00,9361
10000712,10000712,BA_PED,01,00,6281
10000712,10000712,BA_PSSH,01,00,3570
10000712,10000712,BA_SEDH,01,00,1460
10000712,10000712,BENEMEH,01,00,6893
10000712,10000712,BSCAFN,01,00,6062
10000712,10000712,BSCANR,01,00,1759
10000712,10000712,BSCBPT,01,00,4252
10000712,10000712,BSCCOM,01,00,8808
10000712,10000712,BSCCON,01,00,8629
10000712,10000712,BSCCYS,01,00,6660
10000712,10000712,BSCFAC,01,00,5418
10000712,10000712,BSCHSCS,01,00,5482
10000712,10000712,BSCMHN,01,00,9827
10000712,10000712,BSCPARH,01,00,5752
10000712,10000712,BSCPEDH,01,00,1184
10000712,10000712,BSCPHY,01,00,4723
10000712,10000712,BSCPSEH,01,00,0020
10000712,10000712,BSCPSHH,01,00,1265
10000712,10000712,BSCPSYH,01,00,2523
10000712,10000712,BSCSCN,01,00,1501
10000712,10000712,BSCSPT,01,00,7752
10000712,10000712,FDGAAH,01,00,7109
10000712,10000712,FDGABP,01,00,6572
10000712,10000712,FDGAFN,01,00,5506
10000712,10000712,FDGBCT,01,00,3173
10000712,10000712,FDGBMG,01,00,9870
10000712,10000712,FDGBUS,01,00,4219
10000712,10000712,FDGBUS,02,00,4219
10000712,10000712,FDGCAMM,01,00,3838
10000712,10000712,FDGCOM,01,00,0536
10000712,10000712,FDGCYS,01,00,3944
10000712,10000712,FDGEVE,01,00,2954
10000712,10000712,FDGFAC,01,00,7125
10000712,10000712,FDGGRDH,01,00,9172
10000712,10000712,FDGHMBH,01,00,5985
10000712,10000712,FDGHSO,01,00,1503
10000712,10000712,FDGHTI,01,00,9446
10000712,10000712,FDGITBH,01,00,9453
10000712,10000712,FDGITBH,02,00,9453
10000712,10000712,FDGNASH,01,00,0751
10000712,10000712,FDGPCO,01,00,0743
10000712,10000712,FDGPSSH,01,00,9451
10000712,10000712,FDGSCN,01,00,3039
10000712,10000712,FDGSPT,01,00,6150
10000721,10000721,BScAABT,01,01,4464
10000721,10000721,BScABWC,01,01,6930
10000721,10000721,BScBVET,01,01,2057
10000721,10000721,BScEqBM,01,01,8362
10000721,10000721,BScEqSpC,01,01,4250
10000721,10000721,BScEqTR,01,01,5489
10000721,10000721,BScPA,01,01,9165
10000721,10000721,BScPA2,01,02,5028
10000721,10000721,BScSCD,01,01,2508
10000721,10000721,BScSETR,01,01,3320
10000721,10000721,BScSaC,01,01,2670
10000721,10000721,FDAAHW,01,01,5796
10000721,10000721,FDAAHW,02,01,5796
10000721,10000721,FDAEMC,01,01,9499
10000721,10000721,FDAEMT,01,01,2987
10000721,10000721,FDAG,01,01,3806
10000721,10000721,FDAG2,01,02,2185
10000721,10000721,FDAGFB2,01,02,4104
10000721,10000721,FDAGPCT,01,01,7895
10000721,10000721,FDAGPCT2,01,02,9082
10000721,10000721,FDAMB,01,01,6581
10000721,10000721,FDAMB,02,01,6581
10000721,10000721,FDCP,01,01,2736
10000721,10000721,FDCP,02,01,2736
10000721,10000721,FDFlor,01,01,6184
10000721,10000721,FDWCM,01,01,5822
10000721,10000721,FDWCM,02,01,5822
10000747,10000747,BS2530A25,01,10,0397
10000747,10000747,BS3021A21,01,10,8902
10000747,10000747,BS3030A22,01,10,4946
10000747,10000747,BS3310A22,01,10,0279
10000747,10000747,CE2501A24,01,10,0130
10000747,10000747,EH2505A23,01,10,8791
10000747,10000747,EH2551A19,01,10,3407
10000747,10000747,EH2589A24,01,10,1435
10000747,10000747,EH2589A24,02,10,1435
10000747,10000747,EH3101A22,01,10,2536
10000747,10000747,IA3071A21,01,10,1485
10000747,10000747,IA3072A21,01,10,5257
10000747,10000747,IA3074A21,01,10,3201
10000747,10000747,SS2501A22,01,10,5425
10000747,10000747,SS2522A20,01,10,4446
10000747,10000747,SS2599A24,01,10,9851
10000747,10000747,SS2601A25,01,10,4171
10000747,10000747,ST3021A21,01,10,7811
10000747,10000747,ST3021B21,01,10,4743
10000747,10000747,ST3070A25,01,10,7560
10000747,10000747,ST3070A25,02,10,7560
10000754,10000754,DP1HE006,01,01,7646
10000754,10000754,DP1HE007,01,01,4615
10000754,10000754,DP1HE008,01,01,5488
10000754,10000754,DP1HE009,01,01,0261
10000754,10000754,ET1HE0001,01,02,0508
10000754,10000754,ET1HE601,01,02,0455
10000754,10000754,ET1HE603,01,02,4884
10000754,10000754,ET1HE604,01,02,3852
10000754,10000754,ET1HE605,01,02,9577
10000754,10000754,ET1HE606,01,02,0481
10000754,10000754,MH1HE93,01,03,7196
10000754,10000754,MH1HE94,01,03,1292
10000754,10000754,MH1HE95,01,03,4800
10000754,10000754,SM1HE0004,01,01,6257
10000754,10000754,SM1HE119,01,01,4234
10000754,10000754,SM1HE122,01,01,8820
10000754,10000754,SM1HE128,01,01,7475
10000754,10000754,SM1HE137,01,01,8754
10000754,10000754,SM1HE140,01,01,3427
10000754,10000754,SS1HE01,01,01,5190
10000754,10000754,SS1HE02,01,01,5105
10000754,10000754,SS1HE03,01,01,9695
10000754,10000754,TH1HE0002,01,01,2377
10000754,10000754,TH1HE0005,01,01,7797
10000754,10000754,TH1HE0006,01,01,4443
10000754,10000754,TH1HE188,01,01,8292
10000754,10000754,TH1HE205,01,01,5443
10000794,10006841,COM052-F-BMC-AX,01,BC,9774
10000812,10000812,1007595,01,BC,7716
10000812,10000812,113985,01,BC,8893
10000812,10000812,113986,01,BC,2179
10000812,10000812,514916,01,SC,7321
10000812,10000812,628883,01,BC,4620
10000812,10000812,673808,01,BC,7486
10000812,10000812,919502,01,BC,6501
10000812,10000812,932886,01,BC,1310
10000812,10000812,932887,01,BC,4023
10000812,10000812,932888,01,BC,3169
10000812,10000812,932889,01,BC,9699
10000812,10000812,932890,01,BC,7718
10000812,10000812,932891,01,BC,7963
10000812,10000812,937198,01,BC,5825
10000820,10000385,FDDAP,01,BP,3826
10000820,10000385,FDEPB,01,BP,6858
10000820,10000385,FDPAT,01,BP,9127
10000820,10000385,FDVFG,01,BP,1165
10000824,10000824,BAACS_N423,01,BU,3509
10000824,10000824,BAACS_N423,01,BU,6040
10000824,10000824,BAAFS_N420,01,BU,9354
10000824,10000824,BAAFS_N420,01,BU,6532
10000824,10000824,BABAM2F_N200,01,BU,0201
10000824,10000824,BABAMES_N1L1,01,BU,8495
10000824,10000824,BABAMES_N1L1,01,BU,9924
10000824,10000824,BABAMFS_N1N3,01,BU,3709
10000824,10000824,BABAMFS_N1N3,01,BU,9306
10000824,10000824,BABAMS_NN12,01,BU,1669
10000824,10000824,BABAMS_NN12,01,BU,0906
10000824,10000824,BABAMS_NN12,01,BU,0215
10000824,10000824,BABAMS_NN12,01,BU,0101
10000824,10000824,BABAMS_NN12,01,BU,2128
10000824,10000824,BABAMS_NN12,01,BU,2492
10000824,10000824,BABAMS_NN12,01,BU,3011
10000824,10000824,BABAMS_NN12,01,BU,4324
10000824,10000824,BABAMS_NN12,01,BU,4458
10000824,10000824,BABAMS_NN12,01,BU,4835
10000824,10000824,BABAMS_NN12,01,BU,5931
10000824,10000824,BABAMS_NN12,01,BU,6069
10000824,10000824,BABAMS_NN12,01,BU,8713
10000824,10000824,BABAMS_NN12,01,BU,9053
10000824,10000824,BACAVEF_W616,01,BU,5646
10000824,10000824,BACAVEF_W616,01,BU,9127
10000824,10000824,BACF_L611,01,BU,0408
10000824,10000824,BACF_L611,01,BU,2831
10000824,10000824,BACLF_L375,01,BU,0153
10000824,10000824,BACLF_L375,01,BU,8449
10000824,10000824,BACOMM2F_P902,01,BU,6255
10000824,10000824,BACOMMF_P900,01,BU,4803
10000824,10000824,BACOMMF_P900,01,BU,6051
10000824,10000824,BACPF_LC38,01,BU,5318
10000824,10000824,BACPF_LC38,01,BU,7920
10000824,10000824,BAEMS_N820,01,BU,9922
10000824,10000824,BAFACS_N424,01,BU,9516
10000824,10000824,BAFACS_N424,01,BU,2683
10000824,10000824,BAFAFS_N421,01,BU,3785
10000824,10000824,BAFAFS_N421,01,BU,9594
10000824,10000824,BAFAFS_NN24,01,BU,4534
10000824,10000824,BAFAFS_NN24,01,BU,8558
10000824,10000824,BAFBAMES_N1L2,01,BU,3600
10000824,10000824,BAFBAMES_N1L2,01,BU,9049
10000824,10000824,BAFBAMFS_N1N4,01,BU,1055
10000824,10000824,BAFBAMFS_N1N4,01,BU,5563
10000824,10000824,BAFBAMS_N1N2,01,BU,1721
10000824,10000824,BAFBAMS_N1N2,01,BU,9722
10000824,10000824,BAFCAVEF_W617,01,BU,0906
10000824,10000824,BAFCAVEF_W617,01,BU,9295
10000824,10000824,BAFCLF_L376,01,BU,3769
10000824,10000824,BAFCLF_L376,01,BU,6195
10000824,10000824,BAFCOMMF_P901,01,BU,5828
10000824,10000824,BAFCOMMF_P901,01,BU,5286
10000824,10000824,BAFEMS_N821,01,BU,6987
10000824,10000824,BAFFF_T6H4,01,BU,0852
10000824,10000824,BAFFF_T6H4,01,BU,1487
10000824,10000824,BAFFTVPF_FT01,01,BU,7260
10000824,10000824,BAFFTVPF_FT01,01,BU,2431
10000824,10000824,BAFF_T6H3,01,BU,9467
10000824,10000824,BAFF_T6H3,01,BU,1003
10000824,10000824,BAFIS_NN23,01,BU,7083
10000824,10000824,BAFIS_NN23,01,BU,6657
10000824,10000824,BAFITHMS_N841,01,BU,6156
10000824,10000824,BAFMCAS_N596,01,BU,2904
10000824,10000824,BAFMCPRS_N598,01,BU,2640
10000824,10000824,BAFMCSCS_N585,01,BU,3627
10000824,10000824,BAFMMJF_P501,01,BU,6441
10000824,10000824,BAFMMJF_P501,01,BU,2852
10000824,10000824,BAFMMSJF_P506,01,BU,5478
10000824,10000824,BAFMMSJF_P506,01,BU,5376
10000824,10000824,BAFMPF_PH11,01,BU,8057
10000824,10000824,BAFMPF_PH11,01,BU,8022
10000824,10000824,BAFPDS_W239,01,BU,6095
10000824,10000824,BAFPDS_W239,01,BU,6341
10000824,10000824,BAFTMS_N801,01,BU,5327
10000824,10000824,BAFTVPF_FT00,01,BU,5222
10000824,10000824,BAFTVPF_FT00,01,BU,5435
10000824,10000824,BAHF_H4F5,01,BU,1114
10000824,10000824,BAHF_H4F5,01,BU,1984
10000824,10000824,BAITHMS_N840,01,BU,6306
10000824,10000824,BAMCAS_N592,01,BU,7008
10000824,10000824,BAMCDSS_N583,01,BU,0782
10000824,10000824,BAMCPRS_N594,01,BU,4417
10000824,10000824,BAMCSCS_N581,01,BU,5913
10000824,10000824,BAMMJF_P500,01,BU,5398
10000824,10000824,BAMMJF_P500,01,BU,8838
10000824,10000824,BAMMSJF_P505,01,BU,7693
10000824,10000824,BAMMSJF_P505,01,BU,8246
10000824,10000824,BAMPF_PH10,01,BU,2716
10000824,10000824,BAMPF_PH10,01,BU,7932
10000824,10000824,BAMSPS_W391,01,BU,9324
10000824,10000824,BAMSPS_W391,01,BU,3114
10000824,10000824,BASCF_H2L9,01,BU,9984
10000824,10000824,BASCF_H2L9,01,BU,6172
10000824,10000824,BASF_18J3,01,BU,0110
10000824,10000824,BASF_18J3,01,BU,2386
10000824,10000824,BASPDS_W240,01,BU,2825
10000824,10000824,BASPDS_W240,01,BU,3688
10000824,10000824,BASWF_L500,01,BU,9377
10000824,10000824,BATMS_N800,01,BU,3425
10000824,10000824,BEFMES_H304,01,BU,0297
10000824,10000824,BEFMES_H304,01,BU,4949
10000824,10000824,BEFMRS_H404,01,BU,2492
10000824,10000824,BEFMRS_H404,01,BU,3779
10000824,10000824,BEMES_H305,01,BU,0204
10000824,10000824,BEMES_H305,01,BU,4840
10000824,10000824,BEMRS_H405,01,BU,0483
10000824,10000824,BEMRS_H405,01,BU,3451
10000824,10000824,BSANAHF_B740,01,BU,0054
10000824,10000824,BSANHF_B700,01,BU,3118
10000824,10000824,BSARCF_F400,01,BU,1349
10000824,10000824,BSARCF_F400,01,BU,4339
10000824,10000824,BSBCAS_I230,01,BU,1578
10000824,10000824,BSBCAS_I230,01,BU,7996
10000824,10000824,BSBMSCS_B940,01,BU,8157
10000824,10000824,BSBMSCS_B940,01,BU,5146
10000824,10000824,BSBSF_C100,01,BU,0404
10000824,10000824,BSBSF_C100,01,BU,1852
10000824,10000824,BSCOS_G610,01,BU,7570
10000824,10000824,BSCOS_G610,01,BU,2323
10000824,10000824,BSCSDFS_I140,01,BU,8828
10000824,10000824,BSCSDFS_I140,01,BU,8407
10000824,10000824,BSCSMF_2DA6,01,BU,5057
10000824,10000824,BSCSMF_2DA6,01,BU,8177
10000824,10000824,BSCSS_I100,01,BU,1080
10000824,10000824,BSCSS_I100,01,BU,0042
10000824,10000824,BSCYNAHF_B730,01,BU,9115
10000824,10000824,BSCYNHF_B702,01,BU,1625
10000824,10000824,BSDES_H100,01,BU,8700
10000824,10000824,BSDES_H100,01,BU,4096
10000824,10000824,BSDSAIS_I400,01,BU,5918
10000824,10000824,BSDSAIS_I400,01,BU,5849
10000824,10000824,BSECS_L100,01,BU,2813
10000824,10000824,BSECS_L100,01,BU,0865
10000824,10000824,BSESDTS_I600,01,BU,4354
10000824,10000824,BSESDTS_I600,01,BU,1139
10000824,10000824,BSEVSF_D449,01,BU,6198
10000824,10000824,BSEVSF_D449,01,BU,7117
10000824,10000824,BSEWCF_CD14,01,BU,4049
10000824,10000824,BSEWCF_CD14,01,BU,5321
10000824,10000824,BSFANHF_B703,01,BU,5164
10000824,10000824,BSFBCAS_I231,01,BU,3086
10000824,10000824,BSFBCAS_I231,01,BU,3852
10000824,10000824,BSFBMSCS_B941,01,BU,7097
10000824,10000824,BSFBMSCS_B941,01,BU,4691
10000824,10000824,BSFBSS_C105,01,BU,5583
10000824,10000824,BSFBSS_C105,01,BU,7451
10000824,10000824,BSFCOSS_I101,01,BU,2664
10000824,10000824,BSFCOSS_I101,01,BU,3651
10000824,10000824,BSFCOS_G609,01,BU,7021
10000824,10000824,BSFCOS_G609,01,BU,6849
10000824,10000824,BSFCSDFS_I141,01,BU,4836
10000824,10000824,BSFCSDFS_I141,01,BU,8479
10000824,10000824,BSFCSMS_2DA7,01,BU,2463
10000824,10000824,BSFCSMS_2DA7,01,BU,8941
10000824,10000824,BSFDSAIS_I401,01,BU,5099
10000824,10000824,BSFDSAIS_I401,01,BU,7861
10000824,10000824,BSFECS_L101,01,BU,5870
10000824,10000824,BSFECS_L101,01,BU,7483
10000824,10000824,BSFEWCS_CD15,01,BU,1403
10000824,10000824,BSFEWCS_CD15,01,BU,2708
10000824,10000824,BSFFIS_F402,01,BU,3496
10000824,10000824,BSFFIS_F402,01,BU,9098
10000824,10000824,BSFFSCS_F412,01,BU,1087
10000824,10000824,BSFFSCS_F412,01,BU,1979
10000824,10000824,BSFGDS_G600,01,BU,9309
10000824,10000824,BSFGDS_G600,01,BU,2100
10000824,10000824,BSFIF_F401,01,BU,0569
10000824,10000824,BSFIF_F401,01,BU,7240
10000824,10000824,BSFMNHF_B704,01,BU,7351
10000824,10000824,BSFMSCS_B101,01,BU,7497
10000824,10000824,BSFMSCS_B101,01,BU,8751
10000824,10000824,BSFMS_N505,01,BU,2126
10000824,10000824,BSFMWHF_B721,01,BU,6434
10000824,10000824,BSFNCSS_I126,01,BU,3031
10000824,10000824,BSFNCSS_I126,01,BU,1418
10000824,10000824,BSFPDS_H103,01,BU,1824
10000824,10000824,BSFPDS_H103,01,BU,2062
10000824,10000824,BSFPYCS_C9B9,01,BU,6895
10000824,10000824,BSFPYCS_C9B9,01,BU,3943
10000824,10000824,BSFPYES_C813,01,BU,6950
10000824,10000824,BSFPYES_C813,01,BU,9772
10000824,10000824,BSFPYFIS_C804,01,BU,4529
10000824,10000824,BSFPYFIS_C804,01,BU,4633
10000824,10000824,BSFPYS_C801,01,BU,6005
10000824,10000824,BSFPYS_C801,01,BU,9994
10000824,10000824,BSFSCF_F413,01,BU,4732
10000824,10000824,BSFSCF_F413,01,BU,3253
10000824,10000824,BSFSESF_C606,01,BU,6911
10000824,10000824,BSFSESF_C606,01,BU,7191
10000824,10000824,BSFSES_G603,01,BU,1983
10000824,10000824,BSFSES_G603,01,BU,2362
10000824,10000824,BSFSPCS_C603,01,BU,4582
10000824,10000824,BSFSPCS_C603,01,BU,2966
10000824,10000824,BSFSPMS_N291,01,BU,8121
10000824,10000824,BSFSPMS_N291,01,BU,7392
10000824,10000824,BSGDS_G601,01,BU,6891
10000824,10000824,BSGDS_G601,01,BU,6613
10000824,10000824,BSGF_F800,01,BU,2748
10000824,10000824,BSGF_F800,01,BU,5100
10000824,10000824,BSMNAHF_B761,01,BU,9650
10000824,10000824,BSMNHF_B701,01,BU,5747
10000824,10000824,BSMSCS_B100,01,BU,9628
10000824,10000824,BSMSCS_B100,01,BU,6069
10000824,10000824,BSMS_N504,01,BU,3064
10000824,10000824,BSMWHF_B720,01,BU,2367
10000824,10000824,BSMWHF_B720,01,LN,3276
10000824,10000824,BSNCSS_I125,01,BU,1813
10000824,10000824,BSNCSS_I125,01,BU,3733
10000824,10000824,BSODPF_B991,01,BU,3806
10000824,10000824,BSOTHF_B930,01,BU,8047
10000824,10000824,BSPDS_H101,01,BU,9807
10000824,10000824,BSPDS_H101,01,BU,0317
10000824,10000824,BSPF_C800,01,BU,9834
10000824,10000824,BSPF_C800,01,BU,4428
10000824,10000824,BSPSHF_86G3,01,BU,0524
10000824,10000824,BSPTHF_B160,01,BU,2094
10000824,10000824,BSPYCS_C8B9,01,BU,2908
10000824,10000824,BSPYCS_C8B9,01,BU,5815
10000824,10000824,BSPYES_C812,01,BU,5951
10000824,10000824,BSPYES_C812,01,BU,4629
10000824,10000824,BSPYFIS_C803,01,BU,0604
10000824,10000824,BSPYFIS_C803,01,BU,5044
10000824,10000824,BSSCS_C602,01,BU,6463
10000824,10000824,BSSCS_C602,01,BU,7320
10000824,10000824,BSSESF_C605,01,BU,5185
10000824,10000824,BSSESF_C605,01,BU,6115
10000824,10000824,BSSES_G602,01,BU,7617
10000824,10000824,BSSES_G602,01,BU,9694
10000824,10000824,BSSPMS_N290,01,BU,1506
10000824,10000824,BSSPMS_N290,01,BU,9239
10000824,10000824,BSSTS_846W,01,BU,1136
10000824,10000824,BSSTS_846W,01,BU,2891
10000824,10000824,LLBFLLPF_M001,01,BU,2259
10000824,10000824,LLBFLLPF_M001,01,BU,8033
10000824,10000824,LLBFLMCIF_M301,01,BU,4425
10000824,10000824,LLBFLMCIF_M301,01,BU,6234
