LEO3SECSBJ,KISMODE,KISLEVEL,LEO3SECPOP_UK,LEO3LQ_UK,LEO3MED_UK,LEO3UQ_UK,LEO3SECPOP_E,LEO3LQ_E,LEO3MED_E,LEO3UQ_E,LEO3SECPOP_NW,LEO3LQ_NW,LEO3MED_NW,LEO3UQ_NW,LEO3SECPOP_NE,LEO3LQ_NE,LEO3MED_NE,LEO3UQ_NE,LEO3SECPOP_EM,LEO3LQ_EM,LEO3MED_EM,LEO3UQ_EM,LEO3SECPOP_WM,LEO3LQ_WM,LEO3MED_WM,LEO3UQ_WM,LEO3SECPOP_EE,LEO3LQ_EE,LEO3MED_EE,LEO3UQ_EE,LEO3SECPOP_SE,LEO3LQ_SE,LEO3MED_SE,LEO3UQ_SE,LEO3SECPOP_SW,LEO3LQ_SW,LEO3MED_SW,LEO3UQ_SW,LEO3SECPOP_YH,LEO3LQ_YH,LEO3MED_YH,LEO3UQ_YH,LEO3SECPOP_LN,LEO3LQ_LN,LEO3MED_LN,LEO3UQ_LN,LEO3SECPOP_W,LEO3LQ_W,LEO3MED_W,LEO3UQ_W,LEO3SECPOP_CF,LEO3LQ_CF,LEO3MED_CF,LEO3UQ_CF,LEO3SECPOP_S,LEO3LQ_S,LEO3MED_S,LEO3UQ_S,LEO3SECPOP_ED,LEO3LQ_ED,LEO3MED_ED,LEO3UQ_ED,LEO3SECPOP_GL,LEO3LQ_GL,LEO3MED_GL,LEO3UQ_GL
CAH02-02,02,03,100,15500,22500,36500,85,15500,24000,36500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,14500,23500,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-02,02,04,75,25500,37000,43000,40,24500,28000,37500,15,26500,34500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,24000,25500,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,38000,41500,48000,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-02-01,01,03,765,21000,27000,34500,615,21000,27500,35000,65,21000,31500,41500,35,22500,26500,30500,20,23500,28000,35500,45,20000,26500,33000,40,26500,29500,37000,95,23500,28500,35500,30,21000,28000,32000,35,19500,24500,35500,245,20000,27000,34000,20,21000,24000,33000,NA,NA,NA,NA,125,20000,25000,29500,15,19500,26500,29500,35,19500,24000,29500
CAH02-02-01,02,03,45,14500,20500,28000,40,14500,21500,28500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,8000,20000,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-02-01,02,04,40,37500,41500,47000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,38000,41500,48000,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-02-03,01,03,1840,23000,35000,40500,1520,20000,35000,41000,255,17000,34500,39000,55,30500,38500,41000,125,18000,34500,40000,185,12500,32000,40000,100,26000,36500,43000,195,27000,37500,43000,55,28000,37500,42500,120,11500,31000,41500,420,21000,35000,40500,70,31000,37000,42000,20,24000,37500,43000,240,29500,35000,39500,25,27000,31000,37000,45,29000,34500,38500
CAH02-02-03,02,03,55,18000,29000,41000,45,18000,29500,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,18000,29500,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-02-03,02,04,35,24000,26500,32000,35,24000,26500,32000,15,26500,34500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,24000,25500,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04,01,03,26410,21500,27500,32000,21550,21500,27500,32500,3815,22000,27000,31000,1210,22500,27500,32000,1870,21000,27000,32000,2755,21000,27000,32000,2150,22000,28000,33500,2765,21000,27500,33000,1995,20000,26500,30500,2115,21000,26500,31000,2880,23500,31500,37500,1705,22500,26500,31000,210,23000,27000,31000,2975,21500,27500,30500,330,22000,27500,30500,340,21000,27500,30500
CAH02-04,01,04,3335,19500,25000,30500,3210,19500,25000,30500,560,18000,23000,29500,280,22500,26500,29000,445,19500,25500,30500,230,18000,24500,30500,345,20000,25500,31000,425,18000,24000,29500,270,19500,24500,29000,430,19500,25000,30000,225,21000,29000,37000,75,20000,25000,30500,NA,NA,NA,NA,40,25500,29000,34500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04,02,03,5825,24500,32000,39000,5005,24500,32000,39000,600,25500,32000,38000,610,25500,32000,36500,545,24000,31500,38500,625,24500,31000,37500,430,24500,33000,40000,785,24000,33000,39000,350,21500,28000,35000,395,24500,30500,36500,660,27500,38000,45500,215,27500,33000,39000,25,25500,28500,38500,590,23000,30000,36500,25,21500,29500,39000,70,22500,30000,35000
CAH02-04,02,04,8865,23500,31000,38000,8395,23500,31000,38500,1425,23500,29500,36000,795,23500,30000,36000,785,23500,29500,34500,1090,24000,30500,37000,385,23500,32000,40000,1205,22500,32500,41000,345,21000,29500,36500,1145,21500,29500,36000,1220,28000,37000,45000,140,20000,25500,32000,NA,NA,NA,NA,305,24500,30500,35500,NA,NA,NA,NA,25,27000,33500,39000
CAH02-04-01,01,03,2800,21000,27000,31500,1835,21000,27000,32000,210,19000,26500,32000,30,26500,32000,36000,300,22500,27000,30500,145,23500,27000,31000,405,22500,28500,33500,195,18500,24000,29500,125,17500,25000,29000,205,21000,27500,32000,220,22500,30000,36500,655,22500,27000,31000,130,23000,27500,31000,290,20000,27500,29500,40,19000,27000,29500,25,22500,27500,29500
CAH02-04-01,01,04,765,18500,24000,29500,740,18500,24000,29500,135,16500,21000,26500,80,21000,26000,29000,85,20000,27000,30500,30,17500,21500,28000,85,21000,27000,34500,135,16500,22500,26500,50,21000,25000,28500,50,18500,22500,29500,85,19000,27500,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-01,02,03,3380,25500,33000,39000,2855,25500,33000,39000,325,25500,32000,37000,425,26000,32000,36500,455,25000,32000,38500,260,25000,31500,37500,225,26000,34500,41500,445,25000,34000,40500,200,25000,31500,37500,215,24500,31500,37000,305,30000,41000,48000,125,27500,33500,38500,NA,NA,NA,NA,390,24000,32500,39000,25,22500,30000,39000,35,24000,32000,35500
CAH02-04-01,02,04,6120,23500,31000,38000,5860,23500,31000,38500,890,24000,30500,36000,385,22500,30000,37000,735,23500,29500,34500,940,25000,31000,37500,230,24000,32500,40000,950,22500,32500,41500,195,21000,30000,37000,865,22000,30000,37500,670,27500,36500,44500,80,20500,26500,32500,NA,NA,NA,NA,165,23500,30500,35000,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-02,01,03,12670,21500,27000,31500,10210,21500,27000,32000,1880,22500,27000,30500,605,22500,27000,30500,875,20500,27000,31500,1475,20000,26500,32000,850,22000,27500,32000,1265,21000,27500,32500,1065,20500,26500,30500,1015,21500,27000,31500,1180,22500,30500,36000,550,21500,26000,29500,25,23500,26000,28000,1800,22000,27500,30500,180,23000,27500,30500,195,20500,27000,30500
CAH02-04-02,01,04,1245,19500,25500,30500,1220,19500,25500,30500,170,20500,26000,31500,125,20500,25500,27500,255,19500,25000,29500,60,14500,20000,28000,75,17000,23500,28500,135,21000,27000,32000,100,21500,26000,30000,240,20000,25000,29500,60,20000,33000,38500,20,22500,27000,32500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-02,02,03,515,19500,27000,32000,365,19000,26500,33000,30,20500,24000,33500,NA,NA,NA,NA,25,18000,25000,30500,60,18500,27500,35500,30,15500,24000,28500,55,15500,27000,34000,70,18500,23500,28000,40,23500,28000,33500,50,23500,31000,35000,NA,NA,NA,NA,NA,NA,NA,NA,135,21000,27500,30500,NA,NA,NA,NA,25,18500,26000,31500
CAH02-04-02,02,04,415,22500,29500,38500,395,22500,30000,38500,60,22000,29000,35000,NA,NA,NA,NA,20,21500,28500,33000,NA,NA,NA,NA,20,22000,25500,30500,105,22500,31500,41000,60,22500,30500,37000,50,23000,26000,30500,75,29500,39500,48500,NA,NA,NA,NA,NA,NA,NA,NA,15,21000,25500,27500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-03,01,03,1220,22000,28000,33000,1180,22000,28000,33000,220,22500,27000,31000,85,24000,30500,34000,80,21000,26000,29500,220,21000,28000,31500,55,23000,29500,35000,165,21000,26500,32500,75,18500,25000,29000,80,22000,27500,31000,195,26500,34500,41000,30,21000,24500,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-03,01,04,290,20000,26500,31000,240,19000,26000,31000,25,18500,27000,29500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,18500,23500,32000,70,19500,26000,30500,40,18000,23000,26500,45,19000,27000,33000,NA,NA,NA,NA,25,25000,29000,30500,NA,NA,NA,NA,30,27000,31000,34500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-03,02,03,515,23000,30000,36500,475,23000,30000,36500,30,22000,30500,38000,115,26500,33500,37500,20,18000,24500,32500,35,20500,28000,31000,50,20500,28000,34500,70,22500,30000,36000,25,18500,25500,31500,25,21000,28000,35500,115,25500,33500,39000,25,25500,29000,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-03,02,04,600,23000,29500,35500,580,23000,29500,36000,NA,NA,NA,NA,370,25000,30000,36000,NA,NA,NA,NA,NA,NA,NA,NA,25,21000,31500,36500,15,25000,29500,43000,60,22500,29000,36500,55,16000,21500,28500,35,24500,32500,43000,20,22500,30000,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-04,01,03,2980,20500,27500,33500,2680,20500,27500,33500,305,21000,27000,32000,90,20500,26500,32500,255,20000,26000,32000,285,21500,29000,33000,370,20500,27500,33500,450,20000,26500,32500,260,20000,26000,32000,265,18500,25000,30000,400,23500,32000,38500,140,23000,29500,33500,25,20000,27500,32000,145,21000,28000,32000,20,22000,27000,30500,25,20500,26000,33500
CAH02-04-04,01,04,65,15500,21000,30500,60,16000,21000,30000,20,17500,24000,32500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-04,02,03,95,21000,29500,32500,90,20500,29500,32500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,23500,31500,36500,NA,NA,NA,NA,NA,NA,NA,NA,15,21000,30000,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-04,02,04,360,26500,35000,43000,330,26500,36000,44000,15,22500,27500,37000,NA,NA,NA,NA,NA,NA,NA,NA,35,22500,32000,35500,45,28000,35000,45500,20,17000,33000,40000,NA,NA,NA,NA,NA,NA,NA,NA,185,31500,39500,46000,NA,NA,NA,NA,NA,NA,NA,NA,30,29500,32500,36500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-05,01,03,2300,21500,27500,31500,2030,21500,27500,32000,340,20000,26500,29500,115,24000,27500,31000,120,19500,27000,29500,220,21000,27500,31000,145,21000,27500,32500,325,22500,28500,32500,195,19000,26000,29000,195,23500,27500,30000,375,23500,30500,36500,70,24000,27000,29000,NA,NA,NA,NA,190,19500,27000,30000,30,18000,26000,29500,30,26000,30500,32000
CAH02-04-05,01,04,70,19000,25000,29000,70,19000,25000,29000,NA,NA,NA,NA,15,23500,27000,28500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,19000,23500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-05,02,03,185,24000,31500,40000,165,24000,33000,40500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,24000,29500,39500,20,24000,30000,36000,NA,NA,NA,NA,NA,NA,NA,NA,60,26500,39500,46000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-05,02,04,35,25500,28000,33500,35,25500,28000,33500,30,25500,28500,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-06,01,03,35,14500,19500,32000,30,14500,25000,32500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,10000,21000,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-06,01,04,40,15500,19000,22500,35,15500,19500,23500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-06,02,04,20,16500,21000,23500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-07,01,03,3415,24000,29000,34500,2790,23500,29500,35000,570,23500,28500,32500,220,24000,29000,33500,200,25000,30500,35500,345,21000,28500,34500,245,24000,29500,35000,310,24500,30000,37000,225,22500,28000,32500,250,21500,27500,32000,430,25500,34500,42000,205,24000,28000,32000,NA,NA,NA,NA,400,24500,28500,31500,35,24500,28500,30500,40,23000,27500,30000
CAH02-04-07,01,04,305,21000,26500,31500,300,21000,26500,31500,45,21000,26500,33000,35,26000,28500,32000,60,21000,27000,33000,15,25000,27500,31500,65,21000,25000,28500,NA,NA,NA,NA,20,21000,29000,30500,45,17500,26500,29500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-07,02,03,285,25500,33000,40000,240,27000,33500,41000,35,28000,32000,38500,NA,NA,NA,NA,15,23500,33500,42500,45,26000,34000,40500,20,25000,29500,35000,30,32000,36000,43000,NA,NA,NA,NA,NA,NA,NA,NA,50,29500,39000,45500,20,34000,37000,44000,NA,NA,NA,NA,25,15500,25000,32000,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-07,02,04,295,23000,29500,36000,240,21500,28000,34000,95,21500,28000,34000,NA,NA,NA,NA,20,21000,28000,33500,40,21000,27000,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,19500,24000,31000,30,23000,29500,45500,NA,NA,NA,NA,NA,NA,NA,NA,40,33000,35000,42000,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-08,01,03,600,23000,28000,33500,455,23500,28500,34500,65,24500,28000,33000,65,21000,27000,32000,40,18500,24000,30000,55,23000,26500,33000,65,25500,30000,35500,50,22500,28000,37500,25,25000,26000,33000,45,23500,29000,34000,45,26500,34000,40000,45,23500,27500,30500,NA,NA,NA,NA,95,19500,27500,33000,20,23500,30500,33000,15,19500,27500,39500
CAH02-04-08,01,04,40,20000,27000,30500,40,21500,27500,30500,NA,NA,NA,NA,20,26500,29000,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-08,02,03,15,27000,29500,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-09,01,03,390,17500,25000,30000,335,17000,25000,30500,220,17000,24500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15500,24000,40000,55,16500,23000,28000,20,21500,32000,44500,NA,NA,NA,NA,NA,NA,NA,NA,40,23500,27000,28500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-09,01,04,515,20000,24000,30500,510,20000,24000,30500,155,18000,21500,26500,NA,NA,NA,NA,NA,NA,NA,NA,100,22500,27500,32000,80,22000,26500,31500,55,19000,23000,30500,45,18000,22000,27000,20,15500,23500,26500,45,24500,29000,38000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-09,02,03,835,27000,34500,41000,805,27000,34500,41000,155,27000,33500,40000,60,21500,33000,37000,15,32000,40500,42500,205,25500,32500,39500,60,30000,35500,46500,155,26500,35000,40500,20,11500,30500,41500,80,27500,31500,37000,60,36000,44000,52000,25,31500,38500,43500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-04-09,02,04,1020,24000,31500,38500,950,24000,31500,39000,330,22000,29000,35500,25,19500,29000,35000,NA,NA,NA,NA,50,17500,27000,35500,55,23000,28000,39500,100,27000,33500,39000,20,28000,31500,38500,140,24500,30000,36000,225,29500,38000,44500,15,23500,31000,39000,NA,NA,NA,NA,55,21500,28500,33500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05,01,03,3830,24000,29500,36000,3375,24000,29500,36000,495,23000,29000,34500,115,23000,28000,34000,265,23500,28500,34000,360,23000,28000,34000,285,23500,29000,34500,495,25000,30000,37000,315,22500,28000,33500,325,23500,30000,35500,725,26500,32500,39000,135,25000,32000,36500,30,26500,34500,36500,290,22500,28500,35000,30,25500,31000,38500,70,22500,27500,35000
CAH02-05,01,04,205,20000,26500,33500,180,20500,26500,33500,NA,NA,NA,NA,NA,NA,NA,NA,60,24500,27500,32000,15,19500,33500,38000,NA,NA,NA,NA,40,17000,23500,35500,20,20000,27500,36500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,13500,21500,38500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05,02,03,120,23500,28000,36000,110,23500,28500,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,23500,29500,36500,NA,NA,NA,NA,NA,NA,NA,NA,25,24000,31500,38500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05,02,04,135,20500,26500,32000,115,20500,26500,32500,15,17000,28000,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,14000,23500,28500,15,24000,31500,37000,15,20000,27500,31500,NA,NA,NA,NA,20,20000,28500,34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-01,01,03,1825,26000,30500,35500,1590,26000,30500,35500,255,25000,29000,33500,80,25500,29000,34500,105,25500,29000,34000,185,26500,30500,35000,150,25500,29500,34500,195,27500,32000,37000,150,24500,28500,32000,185,25500,30000,34000,280,28500,34000,40500,80,26000,31000,36000,20,27500,34000,36500,140,26500,29000,33000,NA,NA,NA,NA,30,26500,29000,30500
CAH02-05-01,01,04,95,20500,26500,31000,90,20500,26500,31500,NA,NA,NA,NA,NA,NA,NA,NA,55,24000,27000,31000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-01,02,03,45,27500,32000,36000,45,27500,32000,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-01,02,04,40,16500,22000,28000,35,16500,22000,28500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-02,01,03,200,23000,27500,36000,195,23000,27500,36000,35,23000,27500,40500,NA,NA,NA,NA,40,23500,28000,35500,35,21500,24500,31000,NA,NA,NA,NA,20,23500,28500,41000,NA,NA,NA,NA,25,15000,28000,36000,15,22500,31000,45500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-02,01,04,85,20000,30500,40500,70,22000,31000,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,13500,21500,38500,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-02,02,03,15,15500,27500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-02,02,04,80,24000,28000,35000,70,24500,29500,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-03,01,03,390,22500,29000,35500,355,23000,29000,35500,40,20000,26000,32000,NA,NA,NA,NA,25,18500,23500,31500,30,20000,26500,30500,30,21000,26000,32000,75,24000,29500,36500,35,25500,33500,38500,20,21500,26500,36000,100,26500,31500,37500,NA,NA,NA,NA,NA,NA,NA,NA,20,16500,21000,26000,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-04,01,03,1415,22500,28500,36500,1235,22500,28500,36500,160,21500,29000,37500,30,19000,25000,34000,95,22000,28500,35000,110,19500,25000,31000,90,23500,28500,35500,200,23500,28000,37000,125,21000,25000,33500,100,22500,30000,37500,325,24500,32000,38000,35,25000,35000,37500,NA,NA,NA,NA,130,21000,27000,39000,20,25000,31000,39500,35,18000,25000,40000
CAH02-05-04,01,04,25,18500,22500,26500,25,18500,22500,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-05-04,02,03,55,18000,26500,36500,50,16500,26500,36500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06,01,03,11400,20000,25500,30000,9945,20000,25500,30500,1540,19000,24000,28500,360,20000,24000,27500,835,19500,24500,28000,1075,18500,24500,29500,970,20500,26500,31000,1335,22500,27500,32000,915,20000,25000,28500,1115,18500,23500,27500,1795,21000,28000,34500,560,19000,25000,29000,155,21000,26000,29500,765,21000,25000,29000,80,21500,24000,26500,145,19000,24000,28500
CAH02-06,01,04,2305,17000,26000,35000,1810,17000,25000,34500,340,16500,23000,35000,60,19000,23000,26500,110,22000,30500,35500,225,20000,29000,37000,115,14000,22000,33500,180,21500,30500,36000,280,17000,25500,33500,290,17000,24000,32000,215,13000,21500,32000,90,18500,27500,36000,NA,NA,NA,NA,395,18000,32000,37000,20,28000,33500,39500,NA,NA,NA,NA
CAH02-06,02,03,1565,17500,25500,35000,1440,17500,26000,35000,265,22500,28500,38500,70,16000,23000,35500,90,16000,21500,27500,145,14000,22500,28500,135,20000,29000,37000,240,17000,25000,36500,90,19500,24500,30500,110,15500,25500,34500,305,18500,27000,35500,70,16000,22000,30500,NA,NA,NA,NA,55,19000,25500,41000,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06,02,04,3705,20000,29000,37500,3465,20000,29500,37500,545,25500,33000,39500,155,16000,24000,33500,255,18500,24000,34000,725,21000,29500,36000,305,21000,30500,38500,355,22000,32000,40500,335,19000,27500,35000,445,17000,23500,32500,345,22500,36000,43000,155,19500,27500,35500,NA,NA,NA,NA,70,19000,28000,34000,NA,NA,NA,NA,NA,NA,NA,NA
CAH02-06-01,01,03,3970,19500,25000,32000,3575,19500,25500,32000,510,19000,23500,28000,120,20500,23500,27500,285,18000,22500,28000,350,17000,22500,27500,395,21000,27500,33500,465,23500,29000,37500,240,18500,25000,32500,385,18500,23000,27500,825,21000,28000,35500,130,18500,23500,29500,30,20000,23500,26500,215,19500,24000,28000,15,22500,24500,25000,50,19000,24000,28500
