LEO5SECSBJ,KISMODE,KISLEVEL,LEO5SECPOP_UK,LEO5LQ_UK,LEO5MED_UK,LEO5UQ_UK,LEO5SECPOP_E,LEO5LQ_E,LEO5MED_E,LEO5UQ_E,LEO5SECPOP_NW,LEO5LQ_NW,LEO5MED_NW,LEO5UQ_NW,LEO5SECPOP_NE,LEO5LQ_NE,LEO5MED_NE,LEO5UQ_NE,LEO5SECPOP_EM,LEO5LQ_EM,LEO5MED_EM,LEO5UQ_EM,LEO5SECPOP_WM,LEO5LQ_WM,LEO5MED_WM,LEO5UQ_WM,LEO5SECPOP_EE,LEO5LQ_EE,LEO5MED_EE,LEO5UQ_EE,LEO5SECPOP_SE,LEO5LQ_SE,LEO5MED_SE,LEO5UQ_SE,LEO5SECPOP_SW,LEO5LQ_SW,LEO5MED_SW,LEO5UQ_SW,LEO5SECPOP_YH,LEO5LQ_YH,LEO5MED_YH,LEO5UQ_YH,LEO5SECPOP_LN,LEO5LQ_LN,LEO5MED_LN,LEO5UQ_LN,LEO5SECPOP_W,LEO5LQ_W,LEO5MED_W,LEO5UQ_W,LEO5SECPOP_CF,LEO5LQ_CF,LEO5MED_CF,LEO5UQ_CF,LEO5SECPOP_S,LEO5LQ_S,LEO5MED_S,LEO5UQ_S,LEO5SECPOP_ED,LEO5LQ_ED,LEO5MED_ED,LEO5UQ_ED,LEO5SECPOP_GL,LEO5LQ_GL,LEO5MED_GL,LEO5UQ_GL
CAH06-01-03,02,03,45,22000,30000,39000,30,21000,30000,37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-03,02,04,75,24500,31000,40500,50,27000,34500,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-04,01,03,395,19500,25000,32500,340,19500,24500,33000,65,17500,21500,27500,NA,NA,NA,NA,50,20500,27500,34500,60,20000,26000,34000,35,18500,24000,34500,40,18500,24500,30500,30,19000,24500,30000,40,19500,25000,32500,NA,NA,NA,NA,35,22000,25500,30500,NA,NA,NA,NA,20,16500,23500,30500,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-04,01,04,125,18500,22000,26500,95,17500,22000,27000,20,16500,21000,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,17000,19500,25500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,21000,22000,24500,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-04,02,03,25,25000,29000,35500,25,24000,29000,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-04,02,04,40,20500,26000,32500,30,19000,28000,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-05,01,03,60,22500,27000,32500,45,22500,27000,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-05,01,04,45,23500,27000,33000,30,22000,25500,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,28000,30500,37000,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-05,02,04,35,14000,28000,36000,25,11500,26500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-06,01,03,195,22000,28500,34500,155,22000,28000,34500,NA,NA,NA,NA,NA,NA,NA,NA,15,24500,28500,36000,45,21500,25000,31500,NA,NA,NA,NA,15,25000,29000,35000,NA,NA,NA,NA,25,22500,31000,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,21500,32000,35000,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-06,01,04,60,18000,23500,30000,60,18000,23500,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,17000,22000,25500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-06,02,04,25,23500,30000,36000,25,23500,30500,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-07,01,03,175,24500,31000,39000,155,25000,32500,41500,25,23000,28000,35500,20,20500,24000,26500,20,31500,36500,48000,NA,NA,NA,NA,15,31000,36000,47000,25,29000,34000,40000,NA,NA,NA,NA,15,23000,26500,36500,20,33000,35000,51500,15,23000,25500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-07,02,04,30,30500,35000,49500,30,30500,35000,49500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-08,01,03,180,23500,29500,36500,170,23500,30000,37000,25,21000,30000,36000,NA,NA,NA,NA,NA,NA,NA,NA,20,27000,31000,35500,NA,NA,NA,NA,30,29000,34500,42500,25,21000,24000,29000,15,19000,27500,29500,20,21500,32000,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-08,01,04,65,14500,22500,30000,60,14000,21000,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7500,13500,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH06-01-08,02,04,20,26500,37500,52500,15,32000,40000,52500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07,01,03,12025,25000,32000,41500,10340,25000,32500,42500,1500,23000,29000,37000,410,22500,28500,33000,775,22500,28500,36500,890,22500,29000,36000,990,26000,33500,44000,1695,27500,34500,44500,850,24500,31000,39000,1055,23000,29500,35000,2175,32000,42500,58500,525,23500,28000,33000,120,23500,30000,36000,1095,23500,30500,35500,175,26000,30500,37500,200,23500,30500,34500
CAH07,01,04,300,19500,24500,29500,260,19500,24500,30500,80,19500,24000,27500,NA,NA,NA,NA,25,19500,23000,27000,20,19500,23500,30500,25,18000,24500,30500,25,25000,31000,35500,NA,NA,NA,NA,20,19000,24500,27500,50,22500,29000,38000,25,17500,23500,27500,NA,NA,NA,NA,15,13000,20000,26500,NA,NA,NA,NA,NA,NA,NA,NA
CAH07,02,03,475,20500,30000,38500,425,20500,30500,39000,55,20000,32000,43000,35,20500,33000,41000,30,20500,27500,37000,45,21000,24500,31500,35,21500,31000,38500,65,23500,31500,41000,35,18000,26500,30500,65,23500,32000,44000,65,22000,32000,41000,NA,NA,NA,NA,NA,NA,NA,NA,35,18000,26000,32000,NA,NA,NA,NA,NA,NA,NA,NA
CAH07,02,04,460,25500,34500,41500,420,26000,34500,41000,120,28500,36500,42500,30,31500,38500,46000,30,21000,31000,40000,45,23000,31000,40000,50,27500,35500,42000,45,23500,34500,41500,25,17000,29500,40000,35,26500,32000,41000,40,17000,32000,41000,NA,NA,NA,NA,NA,NA,NA,NA,20,12500,33500,60500,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-01,01,03,4415,28500,36000,48000,3850,29000,37000,50000,445,27500,33500,41000,90,25000,30500,36500,280,26500,34500,42000,275,27500,34500,43500,325,30000,40000,50500,770,29500,37500,49000,390,26500,34500,42500,330,25500,31500,39000,955,35000,48500,66000,170,24000,29000,35500,50,27000,32000,38000,375,26500,32500,38000,75,29500,33000,41500,75,25000,31500,36000
CAH07-01,01,04,20,19000,26000,34000,20,19000,26000,34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-01,02,03,110,18500,31500,39500,105,18500,33000,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,18500,33500,42500,NA,NA,NA,NA,NA,NA,NA,NA,20,18000,36000,53500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-01,02,04,155,19500,32000,41500,135,19500,32000,41000,15,28000,36500,41500,NA,NA,NA,NA,NA,NA,NA,NA,20,29000,35500,44000,NA,NA,NA,NA,20,6500,29000,40000,NA,NA,NA,NA,NA,NA,NA,NA,25,12500,32000,41000,NA,NA,NA,NA,NA,NA,NA,NA,15,11000,36000,71500,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-01-01,01,03,4035,29000,36500,48500,3535,29000,37500,50500,395,27500,34000,41000,80,25000,30500,36500,260,27000,34500,42500,255,28000,34500,43500,290,31000,40000,51000,705,30000,38000,50000,355,27500,34500,42500,290,26000,32000,40000,895,35500,49000,67000,130,25500,30500,36500,40,26000,32000,38000,355,26500,32500,38000,70,28500,33000,40000,70,26000,31500,36000
CAH07-01-01,01,04,20,19000,26000,34000,20,19000,26000,34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-01-01,02,03,70,20500,33000,39500,65,21500,33500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,23500,34500,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-01-01,02,04,80,28000,33000,41000,75,28000,33000,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,29000,34000,45000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-01-02,01,03,375,24500,31500,41000,315,25000,32500,44000,45,23500,30500,37500,NA,NA,NA,NA,20,25000,34000,41000,20,25500,30000,37500,30,23500,30000,44500,65,26000,33000,45000,35,25000,30500,37500,35,25000,30500,37000,55,30000,45500,60000,40,20000,25500,31000,NA,NA,NA,NA,20,29000,31500,36000,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-01-02,02,03,40,16000,29000,38500,40,16000,29000,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-01-02,02,04,80,12500,27500,45500,65,12500,25500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-02,01,03,4955,26000,32000,40500,4360,26000,32000,41500,725,24000,29000,36000,225,23500,29000,33000,300,22500,28500,34500,335,25000,30000,36500,400,28000,34500,44000,640,28000,34500,43000,290,25500,30500,38500,545,24000,29000,34500,905,33000,41000,55000,145,25000,30000,35000,35,26000,31500,36000,425,24500,30500,35000,70,25000,29000,34000,85,26000,30500,35000
CAH07-02,01,04,70,22500,27000,36000,70,22500,27000,36500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,23000,30500,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-02,02,03,175,24500,32000,41000,155,25500,32500,42000,25,20000,32000,44000,20,30500,36000,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,23500,27000,36000,NA,NA,NA,NA,40,26500,37000,49500,25,26500,32000,38500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-02,02,04,140,27500,34500,41000,135,27500,34500,41000,65,28500,36500,42500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,28000,36000,42500,NA,NA,NA,NA,NA,NA,NA,NA,15,28500,32500,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-02-01,01,03,4955,26000,32000,40500,4360,26000,32000,41500,725,24000,29000,36000,225,23500,29000,33000,300,22500,28500,34500,335,25000,30000,36500,400,28000,34500,44000,640,28000,34500,43000,290,25500,30500,38500,545,24000,29000,34500,905,33000,41000,55000,145,25000,30000,35000,35,26000,31500,36000,425,24500,30500,35000,70,25000,29000,34000,85,26000,30500,35000
CAH07-02-01,01,04,70,22500,27000,36000,70,22500,27000,36500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,23000,30500,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-02-01,02,03,175,24500,32000,41000,155,25500,32500,42000,25,20000,32000,44000,20,30500,36000,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,23500,27000,36000,NA,NA,NA,NA,40,26500,37000,49500,25,26500,32000,38500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-02-01,02,04,140,27500,34500,41000,135,27500,34500,41000,65,28500,36500,42500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,28000,36000,42500,NA,NA,NA,NA,NA,NA,NA,NA,15,28500,32500,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04,01,03,2655,21000,26500,32500,2135,20500,26000,32500,335,19500,24500,30000,95,19500,23500,28500,195,19000,24500,29000,285,18500,24000,29000,265,22500,27000,35000,285,22500,28000,35500,170,20500,25000,32000,185,20000,25000,30500,315,24500,32000,41000,210,21500,26500,30500,35,21000,27000,33000,300,22000,27500,33000,25,22500,29000,33000,40,21000,25000,31000
CAH07-04,01,04,215,19000,23500,28000,175,19500,24000,28000,75,19500,24000,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,17500,22500,30500,NA,NA,NA,NA,NA,NA,NA,NA,20,18000,23500,26500,NA,NA,NA,NA,25,17500,23500,27500,NA,NA,NA,NA,15,13500,20500,26500,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04,02,03,190,19500,25000,34500,165,19500,25000,34500,20,17500,24500,33500,NA,NA,NA,NA,20,18500,24000,31500,35,19500,23000,30000,15,22500,26000,38000,20,24500,30500,46000,NA,NA,NA,NA,15,16500,22500,28500,20,19500,29000,37500,NA,NA,NA,NA,NA,NA,NA,NA,20,16000,24000,33000,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04,02,04,165,26000,37000,43000,150,26500,37000,43000,40,30500,37500,42500,20,31500,38000,49500,NA,NA,NA,NA,NA,NA,NA,NA,20,28000,38000,41000,20,26000,37000,45500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-01,01,03,370,25000,33000,44000,315,26000,33500,45500,50,22500,30500,40000,NA,NA,NA,NA,NA,NA,NA,NA,25,25500,29000,33500,70,23500,31000,40000,45,26000,32000,48000,NA,NA,NA,NA,30,24500,32000,37000,70,37000,45500,64000,NA,NA,NA,NA,NA,NA,NA,NA,45,19500,27500,33000,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-01,01,04,30,18000,24500,33500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-01,02,03,105,21500,30500,40500,90,21500,31500,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,23500,34500,46500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-01,02,04,70,19500,30500,42500,65,20500,31500,44500,NA,NA,NA,NA,15,31500,37000,51500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-02,01,03,2285,20500,25500,31000,1815,20000,25000,31000,285,19500,23500,29000,90,19500,23500,27500,185,18500,24500,28500,260,18500,23500,28000,200,21500,26500,33000,245,22000,27500,33500,160,20500,25000,31000,155,19500,24500,28000,245,22500,29500,37000,205,21000,26500,30000,35,21000,26000,33000,255,22500,28000,33000,NA,NA,NA,NA,40,19500,25000,31000
CAH07-04-02,01,04,185,19000,23500,27500,160,19000,23500,27500,75,19500,24000,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,17500,22500,30500,NA,NA,NA,NA,NA,NA,NA,NA,20,18000,22500,26500,NA,NA,NA,NA,25,17500,23500,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-02,02,03,85,17000,22500,26000,75,17500,22500,26000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,19500,22500,26000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH07-04-02,02,04,90,32500,38500,43000,85,32500,38500,43000,30,32500,38000,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09,01,03,9140,29000,38000,51000,8220,29500,38500,52000,965,25000,32500,42000,220,25000,30000,37000,510,26500,32000,41500,705,27500,34000,44000,755,30500,42500,55000,1225,30500,40000,53500,570,27500,36500,47500,625,26000,33000,41500,2645,35500,47000,63000,355,24500,31000,39000,85,24500,32000,40000,510,26500,34500,42000,140,29000,37000,48000,75,26500,33000,41000
CAH09,01,04,80,22500,32500,40000,60,27500,35500,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,33500,36500,40500,NA,NA,NA,NA,NA,NA,NA,NA,20,35500,41500,46500,NA,NA,NA,NA,NA,NA,NA,NA,20,13000,20000,27000,NA,NA,NA,NA,NA,NA,NA,NA
CAH09,02,03,650,23500,33000,47500,590,24000,33000,47500,55,22000,28000,36000,NA,NA,NA,NA,45,25000,36500,45000,50,23500,30500,42000,80,25500,37000,57500,120,25000,37000,53500,60,17500,31000,43500,45,25000,32500,45500,125,25000,36000,52000,20,22500,29000,38500,NA,NA,NA,NA,30,19500,35000,59000,NA,NA,NA,NA,NA,NA,NA,NA
CAH09,02,04,180,30000,42500,59000,155,30500,44000,60500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20500,33000,42500,30,35500,50000,65500,20,32500,48500,50500,NA,NA,NA,NA,NA,NA,NA,NA,45,41500,54000,87000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01,01,03,9140,29000,38000,51000,8220,29500,38500,52000,965,25000,32500,42000,220,25000,30000,37000,510,26500,32000,41500,705,27500,34000,44000,755,30500,42500,55000,1225,30500,40000,53500,570,27500,36500,47500,625,26000,33000,41500,2645,35500,47000,63000,355,24500,31000,39000,85,24500,32000,40000,510,26500,34500,42000,140,29000,37000,48000,75,26500,33000,41000
CAH09-01,01,04,80,22500,32500,40000,60,27500,35500,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,33500,36500,40500,NA,NA,NA,NA,NA,NA,NA,NA,20,35500,41500,46500,NA,NA,NA,NA,NA,NA,NA,NA,20,13000,20000,27000,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01,02,03,650,23500,33000,47500,590,24000,33000,47500,55,22000,28000,36000,NA,NA,NA,NA,45,25000,36500,45000,50,23500,30500,42000,80,25500,37000,57500,120,25000,37000,53500,60,17500,31000,43500,45,25000,32500,45500,125,25000,36000,52000,20,22500,29000,38500,NA,NA,NA,NA,30,19500,35000,59000,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01,02,04,180,30000,42500,59000,155,30500,44000,60500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20500,33000,42500,30,35500,50000,65500,20,32500,48500,50500,NA,NA,NA,NA,NA,NA,NA,NA,45,41500,54000,87000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01-01,01,03,8575,29000,37500,51000,7800,29000,38500,52000,930,25000,32000,42000,210,25000,30000,37000,490,26500,32000,41000,665,27500,33500,44000,730,30500,42500,55000,1160,30500,40000,53500,540,27500,36000,47500,605,26000,33000,41500,2480,35000,46500,62500,325,24500,30500,39000,70,25000,33000,41000,410,26000,34000,42000,120,28000,36000,46500,60,26500,33000,40000
CAH09-01-01,01,04,70,23500,34500,41000,50,29500,37000,42500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,33500,36500,40500,NA,NA,NA,NA,NA,NA,NA,NA,20,36000,42500,47500,NA,NA,NA,NA,NA,NA,NA,NA,20,13000,20000,27000,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01-01,02,03,585,23500,33000,46000,535,24000,33000,46000,50,23500,28500,35500,NA,NA,NA,NA,40,25000,36500,45000,45,23500,30500,41500,75,26000,37500,57000,110,23500,37000,55000,55,17000,31000,42000,45,25000,32500,45500,105,25000,36000,50000,15,22500,29000,38500,NA,NA,NA,NA,30,19500,34000,54500,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01-01,02,04,55,25000,35000,46500,45,25000,36000,48500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01-02,01,03,70,31000,43500,60000,55,35500,49500,65500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,50000,62000,82000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH09-01-03,01,03,490,32000,40000,53500,365,33500,43000,57000,30,29000,38500,46000,NA,NA,NA,NA,15,32000,38000,59000,30,30500,38500,44000,25,30000,44000,55000,55,32000,43000,56000,25,26500,38000,47500,20,29000,36500,42500,150,39500,51500,69500,20,23500,32000,40000,NA,NA,NA,NA,100,29000,35000,42500,20,31500,40000,48000,15,29000,35000,45000
CAH09-01-03,02,03,65,23500,36000,52000,60,23500,36000,51500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,23500,41000,59000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
